1648734919.644662, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648734920.314978, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648734925.335568, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648734927.043077, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 100
1648734933.815124, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648734940.022004, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 100
1648734946.534282, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648734953.024808, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648734953.59962, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648734953.600184, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648734953}
1648734953.784296, sdrt-health/mac:02010b41cdec/antenna/version, 
1648734954.307715, sdrt-health/mac:02010b41cdec/antenna/power, 
1648734958.633509, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648734966.020637, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648734972.51402, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648734979.021813, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648734985.497249, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648734986.092793, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
