1648734986.112175, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648734986.772511, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648734991.796931, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648734996.342849, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648735003.534605, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648735009.975034, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648735013.581806, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648735013.58233, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648735013}
1648735013.772353, sdrt-health/mac:02010b41cdec/antenna/version, 
1648735014.302491, sdrt-health/mac:02010b41cdec/antenna/power, 
1648735017.380071, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648735023.869854, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648735029.534785, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648735035.642726, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 100
1648735041.829396, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648735049.872015, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648735052.251161, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
