1648667472.950554, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 150}
1648667473.533987, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648667478.552964, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648667513.109232, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648667513.109447, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648667513}
1648667513.290682, sdrt-health/mac:02010b41cdec/antenna/version, 
1648667513.804187, sdrt-health/mac:02010b41cdec/antenna/power, 
1648667539.323842, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
