1648671225.563975, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 250}
1648671226.165233, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648671231.185317, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648671233.164324, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648671233.165415, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648671233}
1648671233.333838, sdrt-health/mac:02010b41cdec/antenna/version, 
1648671233.858555, sdrt-health/mac:02010b41cdec/antenna/power, 
1648671238.064593, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671243.280625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671249.657883, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671254.74517, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648671259.779871, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648671265.912974, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671271.205274, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671277.095306, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671282.145039, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671288.958343, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648671291.946481, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
