1648670616.958715, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 290}
1648670617.533751, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648670622.556519, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648670623.606049, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670623.649024, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670623.657726, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670623.662482, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670623.689431, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670623.919744, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670624.243654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670624.286552, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670624.314206, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670624.31453, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670624.327357, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670624.327507, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670624.494098, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670624.534837, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670624.57411, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670624.625608, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670624.625788, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.433671, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670625.482654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.483, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.495278, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.495455, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.522547, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.675063, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.724482, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670625.752529, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670625.752725, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670625.765868, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670625.818704, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670625.874432, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670625.925626, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670625.925812, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
