1648670418.375276, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648670418.956583, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648670423.976771, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648670424.487564, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670424.529036, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670424.57707, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670424.577314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670424.57751, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648670424.592063, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670424.729428, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670424.776234, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670424.817386, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670424.817641, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670424.817817, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670424.845238, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670424.997008, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.034133, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670425.100201, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.100401, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670425.113522, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670425.141301, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670425.141972, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.167677, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.216396, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670425.216587, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670425.22956, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670425.250525, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.638663, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670425.67961, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.724164, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.927916, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670425.928172, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670425.962594, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670425.988563, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670425.988881, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.008655, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670426.045246, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670426.084424, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670426.142074, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670426.142463, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670426.155201, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.155689, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.289118, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670426.329568, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.390993, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.391361, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648670426.403815, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670426.404114, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670426.430282, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670426.475368, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.538779, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670426.539153, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670426.553923, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670427.376972, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670427.417883, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670427.443545, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670427.443833, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670427.444013, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670427.466508, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670427.504664, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670427.566067, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670427.592061, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670427.592484, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670427.614507, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670427.99656, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670428.043876, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670428.075713, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670428.075962, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670428.088123, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670428.0884, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670428.633645, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670428.679865, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670428.912617, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670428.917043, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670428.959545, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670429.012595, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670429.012782, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670429.03407, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670429.082008, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670429.133933, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670429.134225, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670429.150158, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670429.150643, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670429.946463, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670429.987828, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670430.013724, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670430.013935, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670430.02964, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670430.225224, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670430.225621, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670430.242017, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670430.242334, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648670430.281753, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670430.359973, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648670430.36015, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670430.391409, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670430.420764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670430.421139, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670430.445337, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670430.976973, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670431.014217, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670431.07248, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670431.072789, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670431.086646, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670431.256962, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670431.25738, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670431.279692, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670431.322859, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
