1648674170.345666, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 110}
1648674170.914545, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648674173.195081, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648674173.19546, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648674173}
1648674173.372299, sdrt-health/mac:02010b41cdec/antenna/version, 
1648674173.875496, sdrt-health/mac:02010b41cdec/antenna/power, 10.9
1648674175.93628, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648674233.200611, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648674233.201039, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648674233}
1648674233.385076, sdrt-health/mac:02010b41cdec/antenna/version, 
1648674233.901935, sdrt-health/mac:02010b41cdec/antenna/power, 
1648674236.703432, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
