1648670755.560127, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648670756.117845, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648670761.138891, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648670762.038768, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670762.073276, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670762.393909, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670763.372796, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670765.035911, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670765.081125, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670765.107382, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670765.107568, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670765.107693, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670765.120336, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670767.234655, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670767.274181, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670767.510275, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670768.54249, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670768.58873, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670768.817283, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670768.915907, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670768.952642, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670769.012241, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670769.012544, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670769.845, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670771.418623, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670771.465925, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670775.045596, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670775.411413, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670775.450839, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670775.503383, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670775.503563, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670775.516994, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670777.88489, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670777.924318, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670777.979965, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670777.980163, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670777.995349, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670777.99573, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670778.00785, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670778.047594, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670778.08679, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670778.13039, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670778.130655, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670782.835088, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670782.873958, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670784.481029, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670784.578095, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670784.644361, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670784.644802, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670784.645068, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670784.680138, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670790.894028, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670790.935841, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670790.962925, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670790.96347, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670790.987949, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670791.037489, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670791.03777, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670794.543032, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670794.592584, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670794.827374, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670797.41853, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670797.465283, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670797.491576, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670797.491768, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670797.491934, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670797.503746, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670797.503918, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670797.552365, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670797.601396, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670797.601702, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670797.614582, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670799.532967, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670801.433204, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670801.47711, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670803.89308, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670803.948662, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670803.975392, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670803.975587, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670803.988388, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670803.988557, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670804.02787, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670804.087364, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670804.087566, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670804.11797, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670810.400837, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670810.454041, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670810.493043, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
