1648670689.225026, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648670689.804778, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648670693.154976, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648670693.155213, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648670693}
1648670693.34287, sdrt-health/mac:02010b41cdec/antenna/version, 
1648670693.835538, sdrt-health/mac:02010b41cdec/antenna/power, 28
1648670694.824171, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648670697.59102, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670697.63808, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670697.872063, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670697.988415, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670698.028348, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670698.068451, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670700.652948, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670702.554025, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670704.07228, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670704.118446, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670706.922572, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670706.965947, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670707.047456, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670707.102711, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670710.594382, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670710.987386, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
