1648670484.490752, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648670485.044436, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648670490.064294, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648670490.527336, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670490.565127, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670490.714695, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670490.758857, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670490.806955, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670490.807172, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670490.82033, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670490.853849, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670490.894169, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670490.937743, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670490.93883, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670490.95134, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.795625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670491.846537, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.877659, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670491.877907, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.878083, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.889724, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.889931, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.925364, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670491.967925, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670491.994264, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670491.994526, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670492.00796, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670492.405472, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670492.44495, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670492.499378, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670492.499636, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670492.513564, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670492.525041, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670493.055041, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648670493.103667, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648670493.316356, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670493.354981, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670493.356434, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670493.403621, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648670493.458205, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670493.458466, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648670493.458622, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670493.480462, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670493.532809, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670493.533121, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670493.545755, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670494.390887, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648670494.434563, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670494.461578, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670494.461834, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670494.474381, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670494.624349, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670494.669557, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670494.727524, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670494.727725, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670494.740536, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670494.796823, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670494.797022, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670494.853678, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670494.879968, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670494.880131, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670494.880273, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670495.414312, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.466988, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670495.527263, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670495.527688, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.539506, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.654509, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670495.694528, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670495.746625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.746816, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.759978, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.924644, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670495.96428, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670496.019472, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670496.019751, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670496.032986, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670496.043729, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.08479, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670496.127388, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.153547, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670496.153757, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670496.165446, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670496.565474, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670496.605543, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.647172, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.673888, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.674086, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670496.83742, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.874164, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648670496.922489, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.951479, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670496.952147, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670496.965318, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670497.013111, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.038913, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670497.039269, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670497.051923, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670497.227458, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670497.227681, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.253885, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.309431, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.309622, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.322502, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670497.335306, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.375516, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670497.430832, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.43105, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670497.444034, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670497.470244, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670497.470477, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670498.295024, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670498.332539, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670498.358894, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670498.359076, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670498.359197, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670498.399018, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670498.439089, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670498.488025, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670498.488272, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670498.50366, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670498.909436, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670498.945475, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670499.000887, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670499.001086, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670499.014139, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670499.574045, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670499.612078, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670499.662612, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670499.662787, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670499.834306, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670499.89047, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670499.916654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670499.917098, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670499.928944, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670499.974879, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670500.039638, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670500.03985, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648670500.052522, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670500.052877, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648670500.06417, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670500.892871, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670500.933186, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670500.933632, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670500.933849, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670500.94673, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670500.969105, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670501.113928, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670501.159567, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670501.215598, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670501.215877, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670501.229875, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670501.230073, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670501.244372, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670501.28472, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670501.333039, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670501.333242, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670501.34877, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670501.361862, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670501.915014, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670501.961943, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670501.963014, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670501.975253, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670502.000206, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
