1648670821.812174, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648670822.369792, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648670827.391443, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648670829.32217, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670829.37001, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670829.398628, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670829.398926, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648670829.399126, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670829.441216, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670829.495677, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670834.252642, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670834.301248, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670835.823308, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670835.868953, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670835.920583, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670835.920789, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670835.948024, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670836.003805, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670836.004154, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670836.016891, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670836.017177, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670836.037715, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670837.904973, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670837.948314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670838.179048, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670839.866508, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670839.903037, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670842.333395, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670842.372495, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670842.44117, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670842.441345, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670842.468138, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670842.525145, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670842.525317, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670842.540576, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670842.540741, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670844.407622, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670844.44858, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670844.667992, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670846.400409, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670848.8626, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670848.937867, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670848.985692, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670851.004456, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670853.761777, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670857.652523, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670857.687846, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670857.741634, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670857.973673, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670859.343774, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670859.402537, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670859.465237, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670859.465581, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670861.804116, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670861.837853, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670861.892429, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670861.892776, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670861.987948, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670862.030453, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670863.913216, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670863.961311, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670863.991833, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670863.992078, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670865.465742, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670865.502331, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670865.829052, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670865.868846, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670865.869601, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670865.907754, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670866.140258, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670868.506847, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670868.542783, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670871.966899, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648670872.347408, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670873.156434, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648670873.15664, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648670873}
1648670873.318519, sdrt-health/mac:02010b41cdec/antenna/version, 
1648670873.834487, sdrt-health/mac:02010b41cdec/antenna/power, 
1648670874.824787, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670874.863193, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670874.920879, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670874.921095, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670874.948099, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670875.009727, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670875.01007, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670875.02364, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670875.036341, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670876.878157, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670876.919605, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670876.958469, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670878.872215, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670881.333312, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670881.372427, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670881.443936, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648670881.483699, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670881.536289, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670881.53652, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648670881.536644, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648670883.466101, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670883.660714, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648670886.265317, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648670888.011854, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
