1648660156.715131, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 290}
1648660157.27844, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648660162.29887, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648660163.069615, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660163.112081, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660163.139358, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648660163.139558, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.139676, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660163.172392, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660163.216177, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.243057, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660163.243297, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660163.262375, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.305189, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648660163.346078, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.375549, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660163.375824, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660163.391741, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648660163.391956, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660163.434448, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.503334, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660163.503653, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660163.516952, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.751499, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.938679, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660163.983473, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660164.038588, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660164.038794, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648660164.050814, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660164.079533, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660164.129986, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.157972, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660164.158198, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648660164.177456, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.240987, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660164.241257, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660164.27644, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.306023, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660164.30625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648660164.323539, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.348468, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660164.402305, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660164.402868, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660164.430906, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660164.611403, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648660164.611558, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660164.639034, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.694824, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.694989, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648660164.748685, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660164.849008, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648660164.898305, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660164.945069, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648660165.177519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648660165.697378, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660165.748491, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660165.795262, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
