1648659295.668928, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 210}
1648659296.248965, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648659301.270453, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648659304.51308, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648659311.019398, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648659317.48824, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648659324.023807, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648659330.516162, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648659337.025723, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648659343.519434, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648659345.445154, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648659345.445671, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648659345}
1648659345.616777, sdrt-health/mac:02010b41cdec/antenna/version, 
1648659346.125081, sdrt-health/mac:02010b41cdec/antenna/power, 
1648659350.031605, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648659356.51981, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648659361.895657, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
