1648661878.450678, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 240}
1648661879.037209, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648661884.058094, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648661886.006982, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661887.701683, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661887.754483, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661887.781371, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661887.781886, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661887.782103, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661888.177858, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661888.221395, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661888.221957, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661888.260739, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661888.324844, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661888.32515, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.185671, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.217437, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.276852, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.277182, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.290087, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.290367, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661894.684976, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661894.731227, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661894.791133, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661894.791492, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661900.683715, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661900.728052, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661900.754662, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661900.754938, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661900.767933, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661901.000116, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661907.198489, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661907.241698, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661907.269021, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661907.269377, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661907.269552, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661907.753686, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661913.683561, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661913.742171, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661913.768486, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661913.768719, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661913.784259, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661914.016146, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661914.178771, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661914.218224, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661914.27124, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661914.271581, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661920.188323, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661920.231483, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661920.259058, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661920.259367, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661920.30333, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661920.536319, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661925.524435, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648661925.524946, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648661925}
1648661925.693683, sdrt-health/mac:02010b41cdec/antenna/version, 
1648661926.205384, sdrt-health/mac:02010b41cdec/antenna/power, 
1648661926.664523, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661926.703602, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648661926.759154, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661926.759495, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661926.77267, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661926.772971, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661927.189689, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661927.232759, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648661927.276083, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661927.507537, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661933.195922, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661933.251756, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661933.277652, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661933.277895, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661933.278075, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
