1648661481.011986, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648661481.583687, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648661486.605434, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648661487.03193, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648661487.07345, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.114865, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.174905, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.175085, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.190768, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648661487.198209, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.239019, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648661487.344015, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648661487.402286, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648661487.45694, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648661487.457128, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.457253, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.483112, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661487.483658, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648661487.522517, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661487.579187, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648661487.579362, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661487.594536, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661487.613422, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648661487.614254, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648661487.653827, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.706658, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648661487.706839, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648661487.719311, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.729251, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.777126, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.841432, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648661487.841765, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.854965, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.882506, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648661487.882781, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.9016, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648661487.901859, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661487.941522, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661487.969455, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648661487.969711, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
