1648662076.909066, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 210}
1648662077.473138, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648662082.494439, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648662087.172791, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648662093.663115, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648662105.522803, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648662105.523052, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648662105}
1648662105.697663, sdrt-health/mac:02010b41cdec/antenna/version, 
1648662106.213882, sdrt-health/mac:02010b41cdec/antenna/power, 
1648662106.638489, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648662113.169181, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648662119.662871, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648662126.16486, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648662132.679424, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648662139.163471, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648662143.125793, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
