1648736581.985097, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 200}
1648736582.556429, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648736587.575238, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648736633.616597, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648736633.616945, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648736633}
1648736633.793343, sdrt-health/mac:02010b41cdec/antenna/version, 
1648736634.308136, sdrt-health/mac:02010b41cdec/antenna/power, 
1648736648.15548, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
