1648744308.40541, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 110}
1648744308.985586, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648744313.676115, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648744313.676414, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648744313}
1648744313.870249, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648744314.005547, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648744314.374832, sdrt-health/mac:02010b41cdec/antenna/power, 
1648744373.694111, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648744373.694665, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648744373}
1648744373.876583, sdrt-health/mac:02010b41cdec/antenna/version, 
1648744374.466014, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
