1648740454.202717, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648740454.793222, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648740459.813766, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648740460.261862, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.312468, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.371328, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740460.39748, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.397825, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740460.398034, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.420171, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.482669, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.483223, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.495273, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.519668, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.547273, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.547528, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.569696, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.620032, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740460.645149, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.64534, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.672286, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740460.736108, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740460.736483, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.779046, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648740460.805644, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.806126, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740460.849721, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.899702, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740460.963422, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740460.963817, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740461.000444, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740461.064946, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740461.092331, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740461.092705, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740461.170479, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740461.359806, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740461.419273, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
