1648741647.049981, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 240}
1648741647.666115, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648741652.686344, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648741653.271449, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648741660.034514, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648741665.335369, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648741671.921156, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648741673.661313, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648741673.661557, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648741673}
1648741673.844385, sdrt-health/mac:02010b41cdec/antenna/version, 
1648741674.358949, sdrt-health/mac:02010b41cdec/antenna/power, 
1648741678.349368, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648741684.864488, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648741692.514179, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648741699.071617, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648741712.024701, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648741713.240455, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
