1648740719.179435, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648740719.762793, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648740724.783422, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648740725.227562, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740725.277278, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740725.587805, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740725.63537, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740725.662631, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740725.662833, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740726.22016, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740726.280374, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740726.306452, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740726.306765, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740726.329422, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740727.247048, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740727.355145, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740727.537195, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740727.537607, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740727.537907, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740727.538224, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740729.858198, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740729.903026, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740729.930092, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740729.930363, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740729.930508, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740730.012843, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740730.066911, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648740730.615732, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740730.66349, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740730.822707, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740730.823106, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740730.823536, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740731.448176, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740731.566452, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740731.660936, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740731.661432, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740731.66174, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740731.662074, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740731.695495, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740731.695795, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740731.786873, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740732.090589, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740732.091107, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740732.124214, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740732.124602, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740732.124966, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740732.125261, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740732.754519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740732.829633, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740732.906017, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740732.906614, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740732.906924, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740733.636206, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648740733.695029, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740733.762771, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740733.763252, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740733.763805, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740736.369354, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740736.444699, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740736.44544, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648740736.478358, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740736.478636, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740737.042345, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740737.094322, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740737.36098, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740737.796561, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740737.853633, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740738.11755, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740738.5856, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740738.647209, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740738.909781, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740741.300006, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740741.350051, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740743.039628, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740743.089086, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740751.299459, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740757.27625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740763.789546, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740769.371175, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648740773.645783, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648740773.646342, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648740773}
1648740773.829233, sdrt-health/mac:02010b41cdec/antenna/version, 
1648740774.184438, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740774.340754, sdrt-health/mac:02010b41cdec/antenna/power, 
1648740778.995468, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740784.351615, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740785.416687, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
