1648741580.796944, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 240}
1648741581.408745, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648741586.532795, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648741588.005555, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648741600.940877, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648741607.445813, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648741613.669798, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648741613.670019, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648741613}
1648741613.842917, sdrt-health/mac:02010b41cdec/antenna/version, 
1648741614.359221, sdrt-health/mac:02010b41cdec/antenna/power, 
1648741615.112727, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648741626.966656, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648741633.452373, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648741639.934363, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648741646.428722, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648741647.030535, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
