1648740520.47421, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 290}
1648740521.060529, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648740526.081439, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648740531.525669, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740533.621659, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648740533.622233, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648740533}
1648740533.814011, sdrt-health/mac:02010b41cdec/antenna/version, 
1648740534.323011, sdrt-health/mac:02010b41cdec/antenna/power, 
1648740538.932092, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740544.567278, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 110
1648740551.548154, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740556.482037, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740561.820133, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740561.872031, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740561.937647, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740561.938217, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740571.099574, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740572.48701, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740572.541298, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740572.56912, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740572.569316, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740572.569427, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740573.777311, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740573.824414, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740573.825043, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740573.837624, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740573.8379, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740573.876633, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740574.302249, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740574.353977, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740574.380487, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740574.380764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740574.380964, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740574.688503, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740574.73792, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740574.765135, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740574.765489, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740574.780765, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740575.593767, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740575.640366, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740575.733353, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740575.733765, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740575.769668, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740575.842904, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740575.843359, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740575.855696, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740576.102934, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740576.151333, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740576.17786, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740576.178069, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648740576.200549, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740576.262941, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740576.263305, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740576.276397, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740576.298641, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740576.359942, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740576.411879, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740576.471936, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740576.472367, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740576.485325, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.01059, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.064063, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.123062, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.123409, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.159867, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.211257, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.260755, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740577.310129, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.374272, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.374653, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.388379, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740577.415863, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.416152, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740577.416305, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.449821, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.499799, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648740577.563091, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648740577.563606, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.597964, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.6242, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.62466, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.624931, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.64923, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.699117, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740577.753558, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740577.753851, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.766683, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740577.790956, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.853142, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648740577.853402, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740577.89058, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.918189, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740577.918524, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740577.939283, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740578.050901, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740578.109988, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740578.137112, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740578.137512, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648740578.161112, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740578.216478, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
