1648733124.894433, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 140}
1648733125.520932, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648733130.623235, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648733153.54993, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648733153.55037, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648733153}
1648733153.763765, sdrt-health/mac:02010b41cdec/antenna/version, 
1648733154.277472, sdrt-health/mac:02010b41cdec/antenna/power, 
1648733191.134307, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
