1648658202.531811, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 150}
1648658203.1003, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648658205.430234, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648658205.430724, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648658205}
1648658205.604981, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648658206.12018, sdrt-health/mac:02010b41cdec/antenna/power, 14.9
1648658208.122462, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648658265.426574, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648658265.427235, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648658265}
1648658265.602515, sdrt-health/mac:02010b41cdec/antenna/version, 
1648658266.111663, sdrt-health/mac:02010b41cdec/antenna/power, 
1648658268.652212, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
