1648650652.333147, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 200}
1648650652.899677, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648650657.917508, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648650658.369263, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650658.409769, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650658.452281, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650658.506161, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.506315, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.51857, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650658.543892, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650658.544087, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.57008, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650658.620764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.649171, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650658.649377, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.665276, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.717513, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650658.717687, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650658.730826, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.744009, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.797676, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.798038, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.825408, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.863874, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.920832, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.921035, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.933611, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650658.934075, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
