1648650917.148665, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 160}
1648650917.74607, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648650922.766317, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648650923.324526, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650923.366074, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650923.519714, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650923.568417, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.048984, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.089098, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.145501, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650924.145935, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650924.158177, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.177059, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.233123, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.23357, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650924.246059, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.260368, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.328599, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.329085, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650924.352991, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650924.584034, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650924.584449, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650924.6123, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650924.680517, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.680995, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.693645, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650924.69387, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650924.958943, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.001587, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.058294, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.058798, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.071824, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.084679, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.470304, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.519099, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650925.586319, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.586751, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.599615, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650925.622393, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.164631, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.219625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.246653, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650926.247165, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650926.247482, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.2645, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650926.650164, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.695696, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650926.749026, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.749398, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650926.763153, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650926.771981, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650927.048948, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650927.099103, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650927.156601, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650927.157187, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650927.157867, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650927.169535, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650927.575204, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650927.620947, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650927.649474, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650927.649805, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650927.662564, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650927.960809, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.001643, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.057264, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.057942, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.069632, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650928.083991, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.144519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650928.169463, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.169663, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.194716, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650928.431596, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.500347, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650928.540384, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650928.728823, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650928.769419, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650928.816979, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650928.996448, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.04822, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.098405, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.125544, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.125897, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650929.164196, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.225534, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.225954, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650929.237997, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
