1648650123.051311, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648650123.722273, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648650128.7387, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648650129.10481, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.142493, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.182901, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.240555, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.241009, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.253888, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.268935, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.307223, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.357263, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.435388, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.435806, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.459693, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.464585, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.49205, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.53211, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.598208, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.598391, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.598511, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650129.672633, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.672988, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.745238, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.771212, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.771385, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.771522, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650129.894941, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.09092, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.091107, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.111676, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.111857, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.111989, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.310804, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.338151, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.338319, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.338441, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.338544, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 90
1648650130.338654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.338734, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.338855, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.338957, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650130.339057, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.33921, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.339352, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650130.339499, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.339667, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.339795, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.339935, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.340093, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650130.340254, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.340371, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.35222, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.352443, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.352562, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.352659, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.352808, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.44865, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.47519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650130.475424, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.475638, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648650130.475795, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650130.487914, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.488114, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648650130.541157, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648650130.567813, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
