1648651380.946822, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648651381.533056, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648651386.55385, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648651387.072061, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.122087, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.17145, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651387.237244, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.237647, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651387.23799, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.250394, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651387.293051, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651387.293556, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.330951, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.359309, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.359491, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.381661, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.407911, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.408257, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.431246, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.493945, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.494483, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.507343, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.507756, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.530124, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.590801, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.618141, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.618508, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.618798, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651387.640649, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651387.704155, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.704511, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.717345, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.740549, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.76756, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.768026, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.792161, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.854381, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.855188, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.866439, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.866714, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.89359, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651387.952314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.97931, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651387.979518, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.00006, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.026204, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.026451, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.051548, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.102687, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.131257, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.13163, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.15164, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.214271, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.214747, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.227369, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.227687, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651388.250409, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.317161, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.317609, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651388.329921, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.3511, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.403449, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.403775, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.416125, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.416378, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.441557, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.491014, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.518283, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.518471, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.540028, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.604947, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.605354, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.618056, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.640546, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.67007, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.670381, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.692021, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651388.7545, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.755178, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.767943, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.768324, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.789967, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.853074, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.853556, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.865943, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.890326, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.91631, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.916606, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.940387, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 80
1648651388.983771, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.010329, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.010523, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.022427, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.023142, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.080348, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.130359, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.1575, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.157895, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.180028, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.244188, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 96
1648651389.244683, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.257429, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.281006, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.308027, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
1648651389.308221, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 77
