1648650851.051328, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 170}
1648650851.652015, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648650856.676026, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648650856.955286, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.00908, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.062513, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.089562, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650857.089825, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650857.113342, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648650857.343188, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650857.419404, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.474083, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.532465, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.532907, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650857.54545, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650857.560939, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650857.615612, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650857.616176, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.628816, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.629116, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.644157, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.691532, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.742416, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.743026, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650857.756706, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650857.769775, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650857.948171, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650857.948574, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650857.975194, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.017263, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.044758, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.045146, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.057366, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.10782, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.136354, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.136663, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.150601, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.206762, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.207141, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.247937, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.276026, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.276348, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.290253, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.290899, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.329249, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.374064, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.402078, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.402578, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.417277, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.417467, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.455374, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.496595, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.523807, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.524148, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.539448, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.602715, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.603116, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.641552, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.668623, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.668954, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.698189, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.763522, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650858.764036, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.776811, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.77723, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648650858.798178, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.82472, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.825032, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.846549, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.898766, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.925748, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.926064, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.942711, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650858.991359, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648650859.039125, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648650859.066706, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
