1648653700.094323, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 160}
1648653700.66423, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648653705.360515, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648653705.36094, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648653705}
1648653705.550579, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648653705.684491, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648653705.991084, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.034439, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.09404, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.121956, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.122384, sdrt-health/mac:02010b41cdec/antenna/power, 
1648653706.122679, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.141297, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653706.169376, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.169852, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.201569, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.258939, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.304594, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.304887, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.339853, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.423954, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.508094, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.538314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.538552, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.538735, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.552793, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.603049, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.630721, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.630916, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.653613, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.680581, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.680775, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.703876, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.767202, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.767476, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.780348, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.806091, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.870011, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.870459, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653706.88393, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.905445, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.932034, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.932339, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653706.953134, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.018791, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653707.01917, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653707.035353, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.055863, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653707.08217, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648653707.082413, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653707.102139, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.167322, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.167686, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.180047, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.180325, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.205744, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.252314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.278622, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.278916, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.303506, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.370287, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653707.370569, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653707.477782, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.543586, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.602119, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653707.643883, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653707.697143, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653707.927538, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.024131, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.075186, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.105045, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.105371, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.105866, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.129674, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.187823, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.214026, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.214208, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.214338, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653708.236136, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653708.298907, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653708.29912, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.313221, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653708.513183, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.56201, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.590147, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653708.590443, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648653708.612086, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653708.843856, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653708.912624, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.962492, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.991479, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653708.99199, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.023208, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.175653, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.17594, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653709.211464, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.275907, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653709.27628, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.425335, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653709.477947, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.504748, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.505009, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.525143, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653709.755739, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.527421, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653710.555561, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.555969, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.556136, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.556305, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653710.556502, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.556703, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.556905, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.557145, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.572106, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.612785, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.676756, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.677072, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.689827, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.74359, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653710.975779, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653710.983888, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.03272, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.058849, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653711.059153, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.082209, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.312961, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653711.72409, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653711.761651, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.788259, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.788581, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.788842, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.789077, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653711.892238, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653711.944062, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653712.005753, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653712.006042, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653712.019926, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653712.020199, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648653712.042607, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
