1648653838.391936, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 130}
1648653839.000211, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648653844.020372, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648653849.259716, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648653854.182785, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653859.683953, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653864.487328, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653869.252213, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653874.626263, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648653880.179382, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653885.374682, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648653885.375, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648653885}
1648653885.487503, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648653885.549956, sdrt-health/mac:02010b41cdec/antenna/version, 
1648653886.065353, sdrt-health/mac:02010b41cdec/antenna/power, 
1648653890.461774, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648653895.25203, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648653900.720817, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 86
1648653904.641373, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
