1648651182.281031, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 120}
1648651182.85051, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648651185.34889, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648651185.34935, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648651185}
1648651185.518249, sdrt-health/mac:02010b41cdec/antenna/version, 
1648651186.020739, sdrt-health/mac:02010b41cdec/antenna/power, 11.9
1648651187.870546, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648651193.706509, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648651200.231111, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648651245.312485, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648651245.313012, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648651245}
1648651245.512182, sdrt-health/mac:02010b41cdec/antenna/version, 
1648651246.025243, sdrt-health/mac:02010b41cdec/antenna/power, 
1648651248.484042, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
