1648663247.811161, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648663248.399106, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648663253.42101, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648663253.866519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663253.946662, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648663254.057126, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663254.237085, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.266443, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663254.266742, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.266966, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663254.267235, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663254.267518, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663254.267743, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663254.267975, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663254.268224, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663254.286864, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663254.350905, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663254.351421, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.364801, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.387156, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.415758, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.416021, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663254.436864, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.501764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663254.502173, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663254.515715, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663254.538908, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648663254.601939, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648663254.602208, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663254.644867, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663254.702074, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663254.702562, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663254.736702, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663254.767099, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663254.767389, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663254.786831, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663254.816074, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663254.81642, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663254.830144, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.862376, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663254.912857, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663254.913396, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663254.926588, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.942617, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663254.988292, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663255.043682, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663255.044135, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663255.056815, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663255.057038, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663255.106751, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648663255.166134, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648663255.220239, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663255.266202, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
