1648665811.004905, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 240}
1648665811.596766, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648665816.616973, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648665818.154171, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.204164, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665818.240608, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665818.240776, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648665818.240888, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665818.254425, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.394834, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.44611, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.50764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.507812, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.52068, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.674745, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665818.724631, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.756749, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665818.757027, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665818.774367, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.833225, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.859926, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.860099, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665818.88523, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648665819.116576, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665819.324172, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.364814, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.390615, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.390817, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.414621, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.645019, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.706993, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.755142, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665819.822172, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648665819.822349, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665819.83841, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665820.084253, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665820.124707, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665820.164871, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665820.221617, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665820.221795, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648665820.344805, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648665820.395389, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648665820.457491, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
