1648665943.521067, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 230}
1648665944.1027, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648665949.123555, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648665949.982474, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665950.035588, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648665950.063804, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648665950.064124, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665950.084113, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665950.316839, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665950.53483, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665950.585278, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665950.612539, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665950.61289, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665950.613099, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665950.613539, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665951.524267, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665951.564086, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665951.617019, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665951.617228, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648665951.630194, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665951.630449, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665953.137909, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648665953.13811, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648665953}
1648665953.275734, sdrt-health/mac:02010b41cdec/antenna/version, 
