1648663843.909244, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 270}
1648663844.497608, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648663845.584578, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648663845.585082, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648663845}
1648663845.775736, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648663846.28747, sdrt-health/mac:02010b41cdec/antenna/power, 432
1648663849.519209, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648663905.593943, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648663905.594697, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648663905}
1648663905.775489, sdrt-health/mac:02010b41cdec/antenna/version, 
1648663906.303637, sdrt-health/mac:02010b41cdec/antenna/power, 
1648663910.228355, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
