1648666407.168617, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 210}
1648666407.734924, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648666412.755359, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648666418.6111, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666423.931859, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666429.825522, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648666433.122346, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648666433.122606, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648666433}
1648666433.283987, sdrt-health/mac:02010b41cdec/antenna/version, 
1648666433.803698, sdrt-health/mac:02010b41cdec/antenna/power, 
1648666434.863004, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666441.362386, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666447.002022, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666452.202194, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648666457.594117, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666462.940654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666468.781703, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648666473.383684, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
