1648663181.568823, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 300}
1648663182.16008, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648663185.574867, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648663185.575369, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648663185}
1648663185.749739, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648663186.269476, sdrt-health/mac:02010b41cdec/antenna/power, 30
1648663187.18188, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648663187.617257, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648663187.667436, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
1648663187.717343, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663187.779693, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663187.78014, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663187.780518, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663187.796928, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663187.830514, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663187.830844, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663187.843754, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663187.866828, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663187.9311, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663187.931391, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663187.945349, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663187.966419, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.032307, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.032772, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.046612, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.04686, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.06721, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.131714, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648663188.132146, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648663188.146095, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648663188.16632, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648663188.232631, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663188.233085, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.267472, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.296882, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.297245, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.317395, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.381794, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.382281, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.396084, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663188.417398, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.445528, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.445817, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.446062, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663188.467632, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 84
