1648663579.010745, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648663579.629849, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648663584.648318, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648663585.066368, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.115426, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.155983, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663585.184465, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663585.184694, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.205559, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.269661, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663585.270062, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.283353, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663585.305492, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648663585.370418, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663585.370868, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663585.384519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.420106, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663585.420401, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.455062, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.484107, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.484504, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.484781, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.498963, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.545122, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.600709, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.601175, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.615764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.615973, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.63714, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.68585, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663585.74986, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663585.750374, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663585.764397, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648663585.764701, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663585.787043, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663585.850361, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.850954, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.864653, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648663585.864952, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.886037, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.949426, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663585.950125, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663585.963779, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663585.985348, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663586.013933, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648663586.014184, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648663586.035772, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648663586.086598, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648663586.087067, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
