1648668467.516187, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 100}
1648668468.111146, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648668473.132378, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648668473.163654, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648668473.163964, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648668473}
1648668473.312734, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648668473.823427, sdrt-health/mac:02010b41cdec/antenna/power, 
1648668533.130255, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648668533.130612, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648668533}
1648668533.310611, sdrt-health/mac:02010b41cdec/antenna/version, 
1648668533.585171, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
