1648665744.649282, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 240}
1648665745.23697, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648665750.257179, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648665750.795928, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665750.845228, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648665751.653972, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.693724, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.720237, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665751.720415, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.720533, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.733493, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.765317, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.815412, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665751.841709, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.841942, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665751.865079, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665752.102682, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665753.744433, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665753.785558, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665753.812189, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665753.812612, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665753.813073, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648665753.834668, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665753.98525, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665754.026865, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665754.053392, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648665754.053742, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665754.075221, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665754.249177, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665754.24958, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665754.285491, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648665754.337327, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648665754.337776, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
