RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,RSSI_Antenna_5,AssetPoint_Longitude,AssetPoint_Latitude
-65.83804505147259,-170,-84.48650909572082,-86.3659352493435,-53.01084244131266,-8.50124739,40.89716782
-65.7975866687573,-170,-84.30524447681542,-85.39679566017486,-53.51587176230478,-8.50124538,40.8971663
-65.82015219525732,-170,-84.37364963469409,-86.24473493101696,-53.702898979108376,-8.50124303,40.89716326
-64.27308025984709,-170,-84.37081101252492,-86.09674014730993,-53.732275262275664,-8.50124303,40.89716326
-65.82835264214157,-170,-84.25643260123933,-85.54041392657719,-53.901424852559394,-8.50124035,40.89716098
-65.68646676462303,-170,-84.25462896455524,-86.19587708655018,-53.94364221894815,-8.50124035,40.89716098
-63.815878122420266,-170,-84.10101663799067,-85.08477524342587,-54.13870854399686,-8.50123867,40.89715794
-63.88958790788955,-170,-84.03335721209672,-85.07379918261486,-54.136627080690744,-8.50123867,40.89715794
-65.78808148997842,-170,-82.05463053984042,-84.96902604135275,-54.227181362829896,-8.50123767,40.89715541
-65.90619032038339,-170,-81.88875005847923,-83.91796026278581,-54.50106108759384,-8.50123432,40.89715388
-65.82102543928747,-170,-81.9533521801996,-83.91719479549944,-54.55715816316351,-8.50123432,40.89715388
-65.83378134601024,-170,-81.83225524189807,-84.84021637125127,-54.82021855245482,-8.5012313,40.89715211
-65.76170713462021,-170,-81.72541029146652,-84.7047208276266,-54.58885902348588,-8.5012313,40.89715211
-65.54930791452287,-170,-85.70955821005083,-83.86111809089418,-55.30551993423286,-8.5012256,40.89715338
-65.57076776893791,-170,-85.70494467130423,-83.77949558229338,-55.32432329453395,-8.5012256,40.89715338
-65.21203968559519,-170,-83.45721582224282,-83.83145774175051,-55.599203635723214,-8.50122225,40.8971549
-65.10748083870179,-170,-82.29059518117957,-80.84656111602241,-55.52558770546223,-8.50122023,40.89715794
-65.06673788267025,-170,-82.67449438922182,-80.9950222371598,-55.60600287003323,-8.50122023,40.89715794
-64.87208597635458,-170,-79.78655572221992,-80.66076483757607,-55.52965191883876,-8.50122157,40.89716123
-64.55604859174687,-170,-79.7853276153134,-81.11802508312337,-55.63952430051414,-8.50122157,40.89716123
-64.92345094424033,-170,-81.84780060002049,-81.49254981368173,-55.344674888017096,-8.50122325,40.89716402
-64.57328025648846,-170,-81.76041780030981,-82.23586305050421,-55.519170267376396,-8.50122325,40.89716402
-62.9308612873692,-170,-81.90051472279566,-83.26577288057814,-55.27389980767783,-8.50122593,40.8971663
-64.75517519559855,-170,-82.07522919263688,-83.20013581762606,-55.19995434176248,-8.50122761,40.89716934
-64.77505300795524,-170,-82.05111601059834,-83.40757938269977,-55.213209537475294,-8.50122761,40.89716934
-64.39215665080326,-170,-82.21194231538817,-85.2471452013916,-54.9725242845596,-8.50123029,40.89717137
-64.84381424926045,-170,-82.22379314860132,-85.52089916457545,-55.017226857798406,-8.50123029,40.89717137
-64.85546507354135,-170,-81.29981932356371,-85.58141518441738,-54.93594243563373,-8.50123163,40.89717315
-64.82610627402926,-170,-80.41783466244667,-85.67525908703998,-54.7470879514739,-8.50123432,40.89717543
-64.8617411347532,-170,-80.42582463405468,-85.66045796777252,-54.69865121496666,-8.50123432,40.89717543
-64.68867686358986,-170,-84.49922426899066,-84.75934423276163,-54.58026093494149,-8.50123566,40.89717796
-64.81506280688257,-170,-84.46019654538384,-84.75599867066022,-54.646687240045715,-8.50123566,40.89717796
-64.5712038659721,-170,-84.46224983588924,-85.78047392016377,-54.99673861376027,-8.5012323,40.89717923
-64.4103545377012,-170,-84.30599446934409,-83.68094964637913,-55.148473671129906,-8.50122795,40.89717695
-64.460829876592,-170,-84.27133998237426,-83.55316499788532,-55.131936700799805,-8.50122795,40.89717695
-64.37531507225201,-170,-84.09799642005888,-81.58427490379748,-55.452446820437096,-8.50122392,40.89717391
-64.44475221456625,-170,-83.86002773073433,-81.5834545666888,-55.59714582643509,-8.50122392,40.89717391
