RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-70.51,-70.86,-68.02,-170,-8.6599723,40.63396935
-70.42,-70.9,-66.17,-170,-8.65997842,40.63396792
-70.09,-70.79,-64.26,-170,-8.65998741,40.63397281
-69.71,-72.66,-64.35,-170,-8.65999699,40.63397883
-70.05,-70.69,-64.13,-170,-8.65998452,40.6339766
-70.21,-70.7,-64.01,-170,-8.65997789,40.63397595
-69.89,-70.54,-64.01,-170,-8.65998405,40.6339826
-69.74,-70.55,-64.16,-170,-8.65999093,40.63398262
-69.43,-72.5,-64.31,-170,-8.66000055,40.63398554
-69.59,-70.44,-64.1,-170,-8.65999162,40.63398707
-69.46,-70.29,-63.99,-170,-8.65999087,40.63399253
-69.64,-70.3,-63.86,-46.23,-8.65998444,40.63399158
-69.84,-70.41,-63.86,-45.58,-8.65998084,40.63398735
-70.05,-70.53,-63.87,-44.83,-8.65997726,40.6339825
-70.27,-70.65,-63.87,-43.97,-8.65997295,40.63397775
-70.27,-70.53,-63.69,-44.26,-8.65996851,40.63398185
-70.46,-68.53,-65.52,-43.82,-8.65996006,40.63398168
-70.05,-70.42,-63.71,-45.06,-8.65997306,40.6339863
-70.28,-70.42,-63.49,-44.56,-8.65996285,40.63398614
-70.19,-70.31,-63.4,-45.08,-8.65996249,40.63399016
-70.47,-68.43,-63.34,-44.14,-8.65995553,40.63398528
-70.41,-68.31,-63.21,-44.7,-8.65995354,40.63398971
-70.57,-67.25,-62.96,-44.75,-8.65994439,40.6339918
-70.38,-66.19,-63.05,-45.22,-8.65995024,40.63399421
-70.48,-67.11,-62.82,-45.46,-8.65994333,40.63399708
-70.2,-68.1,-63.07,-45.79,-8.65995438,40.63399773
-70.17,-68.19,-63.24,-45.5,-8.65995877,40.63399443
-70.05,-70.17,-63.31,-45.75,-8.65996281,40.63399538
-70.03,-70.24,-63.44,-45.58,-8.65996658,40.6339929
-69.82,-70.17,-63.51,-46.13,-8.65997208,40.63399572
-69.93,-70.33,-63.67,-45.55,-8.65997416,40.63398987
-69.63,-70.23,-63.76,-46.39,-8.6599819,40.63399421
-69.52,-70.11,-63.67,-46.82,-8.65998133,40.6339985
-69.65,-70.02,-63.43,-46.8,-8.65997305,40.6340014
-69.89,-70.07,-63.3,-46.3,-8.65996554,40.63399926
-70.0,-68.0,-63.1,-46.37,-8.65995879,40.63400159
-69.85,-69.94,-63.14,-46.74,-8.65996251,40.63400388
-69.62,-69.9,-63.28,-47.16,-8.65996985,40.63400566
-69.54,-69.79,-63.2,-47.54,-8.65996928,40.63400947
-69.75,-69.8,-63.03,-47.28,-8.65996155,40.63400896
-69.58,-69.66,-62.98,-47.85,-8.65996361,40.63401397
-69.6,-69.55,-62.82,-48.11,-8.65995948,40.63401739
-69.73,-67.53,-62.68,-48.08,-8.65995422,40.63401803
-69.68,-67.41,-62.56,-48.46,-8.65995258,40.63402209
-69.84,-65.5,-62.53,-48.1,-8.65994912,40.63401898
-69.78,-67.66,-62.81,-47.65,-8.65995623,40.63401356
-69.89,-68.88,-63.02,-46.87,-8.65995905,40.63400589
-70.07,-67.93,-62.94,-46.51,-8.65995372,40.63400382
-69.95,-67.75,-62.79,-47.21,-8.65995278,40.63401013
-69.99,-65.65,-62.6,-47.53,-8.65994779,40.63401378
-70.13,-66.69,-62.52,-47.31,-8.65994359,40.63401226
-70.13,-65.83,-62.73,-46.82,-8.6599479,40.63400746
-70.2,-66.99,-62.89,-46.19,-8.65995025,40.63400174
-70.48,-68.04,-62.72,-45.74,-8.65994081,40.63399951
-70.48,-68.04,-62.72,-45.74,-8.65994081,40.63399951
-70.63,-68.06,-62.59,-47.57,-8.65993506,40.63399875
-70.53,-67.95,-62.52,-48.11,-8.6599358,40.63400281
-70.31,-66.91,-62.67,-46.39,-8.65994322,40.6340044
-70.28,-67.81,-62.55,-48.79,-8.65994135,40.63400794
-70.37,-67.77,-62.41,-48.91,-8.65993662,40.63400934
-70.1,-67.56,-62.36,-49.77,-8.65994069,40.63401681
-70.27,-67.54,-62.17,-49.78,-8.65993366,40.63401735
-70.47,-65.64,-62.11,-49.39,-8.65992871,40.63401391
-70.48,-67.83,-62.4,-48.62,-8.65993417,40.63400706
-70.63,-65.86,-62.27,-48.49,-8.65992844,40.63400616
-70.89,-66.09,-62.37,-47.42,-8.65992501,40.63399787
-71.02,-66.05,-62.16,-47.69,-8.65991789,40.63399965
-71.13,-66.19,-62.27,-44.98,-8.65991742,40.63399436
-71.32,-66.23,-62.13,-42.89,-8.65991036,40.63399305
-71.5,-66.4,-62.22,-42.03,-8.65990768,40.63398676
-73.68,-67.52,-62.23,-42.5,-8.65990349,40.63398255
-71.71,-68.45,-62.06,-46.08,-8.65989931,40.63398544
-71.43,-66.24,-62.0,-43.01,-8.65990509,40.63399308
-71.53,-68.19,-61.81,-43.44,-8.65989919,40.63399528
-71.72,-68.37,-61.89,-46.67,-8.6598958,40.6339887
-71.66,-70.2,-61.66,-47.58,-8.6598932,40.633995
-71.84,-70.33,-61.68,-47.18,-8.65988887,40.63399058
-71.64,-70.09,-61.5,-48.18,-8.6598909,40.63399926
-71.86,-70.22,-61.45,-47.89,-8.65988447,40.63399494
-71.84,-70.11,-61.26,-48.5,-8.65988165,40.63399935
-69.63,-69.97,-61.29,-48.83,-8.65988766,40.63400408
-71.49,-70.01,-61.53,-46.4,-8.65989506,40.63400215
-71.42,-68.04,-61.69,-44.09,-8.65989981,40.63400045
-71.28,-68.0,-61.77,-44.16,-8.65990446,40.6340019
-71.25,-66.12,-62.02,-43.45,-8.65990976,40.63399707
-71.12,-65.97,-61.91,-44.15,-8.65991081,40.6340027
-71.28,-67.85,-61.53,-44.9,-8.65990014,40.63400741
-69.4,-69.88,-61.41,-44.95,-8.65989528,40.6340069
-69.5,-69.82,-61.19,-49.37,-8.65988912,40.6340094
-69.25,-69.67,-61.26,-45.7,-8.65989651,40.63401406
-69.05,-67.58,-61.36,-45.89,-8.65990285,40.6340169
-69.06,-65.73,-61.59,-45.26,-8.65990628,40.63401148
-70.98,-65.81,-61.8,-44.84,-8.65991185,40.63400851
-71.06,-65.9,-61.86,-44.47,-8.65991126,40.63400522
-70.9,-65.95,-62.12,-48.14,-8.6599196,40.63400325
-70.7,-65.76,-62.03,-48.94,-8.65992229,40.63400994
-70.75,-65.69,-61.88,-49.25,-8.65991835,40.63401245
-70.4,-65.51,-61.98,-49.91,-8.65992752,40.63401866
-69.97,-67.37,-62.24,-50.43,-8.65994082,40.63402319
-67.72,-65.17,-60.22,-51.12,-8.65994483,40.63402994
-67.94,-67.19,-62.03,-51.0,-8.65993714,40.63402928
-68.27,-65.37,-61.92,-50.4,-8.65992903,40.63402347
-69.6,-65.54,-61.81,-49.8,-8.65992023,40.63401765
-68.8,-65.51,-61.55,-46.99,-8.65991157,40.63401888
-66.83,-67.36,-61.27,-46.62,-8.65990598,40.63402446
-68.64,-65.43,-61.61,-50.24,-8.65991596,40.63402159
-68.52,-65.34,-61.61,-50.53,-8.65991839,40.63402453
-66.53,-65.19,-61.4,-51.05,-8.65991447,40.6340297
-66.41,-65.23,-61.59,-50.87,-8.65992019,40.63402818
-66.3,-65.09,-61.5,-51.32,-8.65992075,40.63403283
-68.25,-65.25,-61.78,-50.79,-8.65992658,40.63402738
-68.04,-67.15,-61.86,-51.12,-8.65993227,40.63403079
-65.9,-67.0,-59.81,-51.6,-8.65993369,40.63403581
-66.05,-64.91,-59.54,-51.84,-8.65992614,40.6340387
-66.35,-64.97,-61.29,-51.7,-8.65991612,40.63403693
-66.35,-64.97,-61.29,-51.7,-8.65991612,40.63403693
-66.4,-64.89,-61.11,-50.0,-8.65991239,40.63403997
-68.01,-64.75,-59.39,-52.3,-8.65992441,40.63404397
-66.19,-64.63,-59.02,-52.68,-8.6599149,40.63404831
-66.53,-66.89,-60.97,-48.03,-8.65990735,40.63404005
-66.59,-66.76,-58.73,-48.45,-8.65990263,40.63404456
-66.69,-66.97,-60.88,-47.88,-8.6599028,40.63403774
-66.5,-65.04,-61.21,-49.54,-8.65991197,40.63403481
-66.65,-65.12,-61.15,-47.34,-8.65990777,40.63403233
-66.69,-65.28,-61.33,-47.82,-8.65991005,40.63402696
-66.89,-67.27,-61.08,-46.97,-8.6599017,40.63402759
-69.01,-67.17,-60.78,-49.43,-8.65989433,40.63403147
-68.81,-67.1,-60.92,-47.52,-8.65990099,40.63403345
-67.04,-67.01,-60.49,-50.0,-8.65988929,40.63403725
-66.83,-66.91,-60.63,-48.14,-8.65989614,40.63403996
-66.87,-66.79,-60.4,-50.56,-8.65989181,40.63404436
-67.08,-66.82,-60.16,-50.64,-8.65988372,40.63404395
-67.27,-66.69,-59.69,-55.22,-8.65987345,40.63404926
-67.0,-66.65,-60.03,-51.06,-8.65988405,40.63404943
-66.74,-66.74,-60.5,-48.6,-8.65989616,40.63404556
-66.54,-66.66,-58.65,-48.71,-8.6599024,40.6340477
-66.66,-66.57,-58.39,-49.03,-8.65989623,40.63405097
-66.47,-66.48,-58.51,-49.18,-8.65990185,40.6340536
-66.36,-66.57,-58.76,-49.87,-8.65990764,40.63405023
-66.29,-66.37,-58.6,-50.38,-8.65990668,40.6340567
-64.48,-66.2,-58.16,-49.91,-8.6598966,40.63406279
-66.66,-66.47,-58.25,-49.31,-8.65989428,40.6340544
-64.69,-66.18,-57.86,-50.06,-8.65988835,40.6340639
-66.88,-66.45,-57.93,-51.52,-8.6598854,40.63405587
-67.11,-66.55,-59.74,-52.43,-8.65987774,40.6340532
-65.21,-66.47,-59.47,-53.75,-8.65987221,40.63405644
-65.39,-66.58,-59.35,-55.65,-8.6598664,40.63405353
-65.4,-66.41,-59.09,-56.11,-8.6598634,40.6340594
-65.55,-66.41,-58.83,-56.29,-8.65985683,40.63406036
-65.7,-66.24,-56.32,-56.88,-8.65984795,40.6340671
-66.87,-67.37,-57.19,-53.79,-8.65984239,40.63406383
-66.69,-67.63,-57.91,-54.91,-8.65985414,40.63405379
-68.62,-67.85,-58.38,-54.19,-8.65986126,40.63404568
-68.79,-67.85,-58.1,-53.43,-8.65985372,40.63404665
-68.44,-68.02,-58.93,-53.42,-8.65987226,40.63403856
-68.37,-68.16,-59.27,-52.85,-8.65987872,40.63403308
-68.61,-68.19,-58.95,-53.09,-8.65986839,40.6340333
-68.47,-68.33,-59.4,-52.37,-8.65987801,40.63402735
-68.26,-68.31,-59.65,-49.2,-8.65988675,40.63402755
-68.42,-68.42,-59.63,-51.95,-8.65988254,40.63402382
-68.37,-68.52,-59.84,-49.52,-8.65988669,40.63402022
-68.6,-68.69,-59.83,-51.11,-8.65988108,40.63401454
-68.66,-67.52,-59.45,-51.94,-8.6598739,40.63402132
-68.88,-68.81,-59.65,-49.09,-8.65987102,40.63401118
-71.13,-69.06,-59.77,-46.45,-8.659866,40.63400255
-71.45,-69.21,-59.58,-46.6,-8.65985427,40.6339986
-71.69,-69.39,-59.6,-46.43,-8.65984699,40.63399243
-69.67,-69.19,-59.19,-47.39,-8.65984182,40.63400092
-69.41,-68.94,-59.1,-47.74,-8.65984868,40.63400902
-69.28,-68.84,-59.09,-47.87,-8.65985221,40.63401242
-69.19,-68.87,-59.29,-47.53,-8.65985758,40.63401077
-71.09,-68.66,-59.06,-50.17,-8.65985727,40.63401815
-68.9,-68.6,-59.24,-50.02,-8.65986471,40.6340193
-68.71,-68.35,-59.08,-52.67,-8.65986763,40.63402792
-68.95,-68.33,-58.65,-51.17,-8.65985581,40.63403012
-69.13,-68.55,-58.79,-50.68,-8.65985273,40.63402261
-69.13,-68.55,-58.79,-50.68,-8.65985273,40.63402261
-69.32,-68.57,-58.49,-49.05,-8.65984356,40.63402342
-70.37,-68.78,-58.83,-48.34,-8.65984637,40.63401548
-69.52,-68.79,-58.59,-48.69,-8.65983882,40.63401624
-69.69,-69.08,-58.93,-47.93,-8.65983784,40.63400546
-69.81,-69.1,-58.77,-48.2,-8.65983217,40.63400565
-69.86,-70.91,-58.24,-49.14,-8.65982414,40.63401428
-70.07,-74.85,-57.71,-49.92,-8.65981176,40.63401868
-70.08,-72.6,-57.1,-50.77,-8.6598055,40.63402912
-70.01,-72.44,-56.9,-51.05,-8.65980617,40.63403467
-69.83,-72.4,-57.18,-50.75,-8.65981448,40.63403435
-69.77,-74.64,-57.83,-49.84,-8.65982269,40.63402413
-69.55,-68.67,-58.29,-49.21,-8.65983452,40.63402125
-69.14,-68.31,-58.31,-51.57,-8.6598466,40.63403188
-69.25,-68.26,-58.03,-49.94,-8.6598405,40.63403456
-69.5,-68.44,-57.91,-49.9,-8.65983176,40.63402994
-69.38,-68.24,-57.75,-50.27,-8.65983367,40.63403631
-69.63,-74.35,-57.48,-50.47,-8.65982352,40.63403455
-67.74,-72.2,-56.94,-51.14,-8.65981511,40.63404125
-67.54,-74.03,-57.01,-51.21,-8.65982196,40.63404599
-69.2,-68.06,-57.73,-52.49,-8.65983864,40.63404194
-68.84,-68.13,-58.49,-51.65,-8.65985685,40.63403677
-69.05,-67.98,-57.87,-52.45,-8.65984424,40.63404363
-66.91,-67.68,-57.61,-53.07,-8.65984531,40.63405324
-67.21,-69.88,-57.4,-53.01,-8.65983519,40.63404853
-67.48,-73.9,-56.89,-51.44,-8.65982254,40.63405013
-67.17,-69.73,-57.21,-53.34,-8.65983446,40.63405357
-66.91,-67.53,-57.36,-53.47,-8.65984307,40.63405882
-67.24,-73.64,-56.9,-53.7,-8.65982956,40.63405756
-66.92,-69.33,-57.04,-53.96,-8.65983976,40.63406566
-65.76,-66.17,-56.12,-57.1,-8.65984481,40.63406974
-65.57,-66.04,-56.27,-57.19,-8.65985077,40.634073
-65.49,-66.11,-56.53,-56.92,-8.65985531,40.63406989
-65.55,-66.28,-56.64,-56.62,-8.65985491,40.63406494
-65.33,-66.12,-56.81,-56.74,-8.65986213,40.63406884
-65.22,-66.32,-57.26,-54.14,-8.65986951,40.63406146
-65.13,-66.13,-57.15,-54.52,-8.65987051,40.63406729
-64.9,-66.02,-57.36,-52.59,-8.65987791,40.63406981
-65.02,-66.31,-57.55,-51.99,-8.65987759,40.63406093
-64.58,-65.97,-57.78,-50.48,-8.65988982,40.63407015
-63.44,-64.66,-60.65,-52.06,-8.65989086,40.63407921
-65.48,-62.47,-56.4,-54.47,-8.65988713,40.63408525
-65.51,-64.29,-56.21,-54.81,-8.65988446,40.63409048
-63.44,-64.01,-56.08,-55.28,-8.65988422,40.63409847
-63.19,-61.83,-56.31,-55.46,-8.65989165,40.6341026
-65.04,-62.07,-56.68,-55.0,-8.65989897,40.63409539
-64.74,-61.84,-56.91,-59.3,-8.65990732,40.63410124
-65.01,-61.54,-56.38,-55.84,-8.65989576,40.63411005
-65.2,-63.48,-56.08,-56.0,-8.65988885,40.63411225
-65.5,-63.84,-55.88,-55.58,-8.65988105,40.63410344
-65.64,-63.61,-55.52,-56.01,-8.65987433,40.63411042
-65.42,-63.5,-55.78,-56.07,-8.65988144,40.6341126
-65.38,-63.28,-57.73,-56.36,-8.65988169,40.63411824
-65.78,-63.22,-57.08,-56.64,-8.65986724,40.63412167
-65.59,-62.93,-59.27,-56.92,-8.65987289,40.63412828
-67.84,-62.77,-58.8,-57.26,-8.65986319,40.63413389
-66.97,-64.96,-58.65,-57.09,-8.65985921,40.63412972
-66.18,-67.04,-56.3,-57.13,-8.65985171,40.63412901
-66.46,-65.43,-55.94,-60.84,-8.65984233,40.63412069
-66.29,-67.55,-54.35,-58.53,-8.65984958,40.634116
-65.97,-63.39,-56.84,-56.53,-8.65986094,40.63411833
-65.97,-63.39,-56.84,-56.53,-8.65986094,40.63411833
-65.78,-63.56,-55.26,-56.17,-8.65986877,40.63411255
-66.06,-63.73,-54.89,-56.09,-8.65985936,40.63410937
-66.06,-63.9,-55.01,-55.84,-8.65986039,40.63410469
-65.83,-63.88,-55.39,-55.7,-8.65986899,40.63410382
-63.75,-64.1,-55.68,-55.29,-8.6598737,40.63409703
-65.73,-64.32,-55.91,-54.89,-8.65987652,40.63409053
-65.56,-63.51,-56.34,-54.42,-8.65988481,40.63408417
-63.52,-64.66,-58.53,-52.11,-8.65988787,40.63407954
-64.6,-65.83,-57.6,-50.8,-8.65988711,40.63407458
-65.21,-65.95,-56.79,-55.0,-8.65986468,40.63407362
-67.04,-65.71,-56.8,-53.36,-8.65986867,40.63408025
-67.29,-65.83,-56.51,-57.34,-8.65985987,40.634078
-65.38,-66.02,-56.59,-57.02,-8.65985863,40.63407231
-67.48,-65.88,-56.25,-57.42,-8.65985286,40.63407744
-67.69,-67.93,-55.91,-57.55,-8.65984443,40.63407733
-67.77,-67.96,-55.78,-57.59,-8.65984129,40.63407701
-67.91,-69.81,-55.32,-58.05,-8.65983397,40.63408301
-68.02,-67.69,-54.93,-58.4,-8.65982815,40.63408766
-67.77,-69.71,-55.46,-58.09,-8.65983868,40.63408519
-67.62,-67.79,-55.86,-57.76,-8.65984581,40.63408142
-67.32,-65.68,-56.29,-57.67,-8.65985705,40.63408286
-67.21,-65.5,-56.28,-55.92,-8.6598595,40.63408776
-67.31,-65.44,-56.05,-58.11,-8.65985502,40.63409018
-67.5,-65.59,-55.85,-58.02,-8.65984874,40.63408684
-66.48,-67.44,-55.73,-58.28,-8.65984817,40.6340914
-65.35,-65.24,-53.78,-58.51,-8.6598518,40.63409651
-65.66,-69.49,-55.43,-58.36,-8.65984121,40.63409097
-65.81,-67.53,-55.17,-58.46,-8.65983523,40.63409109
-65.96,-67.57,-54.89,-58.57,-8.65982925,40.63409122
-67.57,-69.28,-53.39,-58.65,-8.65984317,40.63409705
