1648743314.876822, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 160}
1648743315.484172, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648743320.505265, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648743353.692471, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648743353.692683, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648743353}
1648743353.867496, sdrt-health/mac:02010b41cdec/antenna/version, 
1648743354.393942, sdrt-health/mac:02010b41cdec/antenna/power, 
1648743381.099775, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
