1648654551.878506, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 290}
1648654552.458539, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648654557.478106, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648654557.915396, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654557.996752, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648654558.048085, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648654558.074331, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.074722, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648654558.096869, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648654558.146392, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.176037, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.176225, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.196144, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.260332, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.260633, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.27337, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.295923, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.321687, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.321856, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.3413, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.400547, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.400786, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.436399, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.463806, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.463973, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.464084, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.486015, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.536179, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.57378, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.573946, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.591628, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.618038, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.618283, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.651075, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.711709, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.711889, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.725664, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.72587, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654558.745896, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.797347, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.86382, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654558.863998, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.876851, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654558.877016, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654558.877136, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654558.898496, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
