1648656274.418306, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 240}
1648656275.004029, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648656280.023583, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648656280.464204, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.514727, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.574008, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.604047, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.604368, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.60458, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.624759, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.689126, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.689468, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.702187, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.72603, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.751036, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.751342, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.774107, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.82379, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.850183, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.850438, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.873392, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.899128, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656280.899314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.924627, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656280.973775, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
