1648657871.116611, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 200}
1648657871.698469, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648657876.718002, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648657881.757385, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657887.217695, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657894.106684, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657898.787211, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657905.444412, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648657905.444931, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648657905}
1648657905.618788, sdrt-health/mac:02010b41cdec/antenna/version, 
1648657906.076406, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648657906.124678, sdrt-health/mac:02010b41cdec/antenna/power, 
1648657910.74723, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657917.248443, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657924.405851, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648657929.873601, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648657937.318323, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
