1648656473.135382, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 210}
1648656473.725601, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648656478.745942, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648656479.340022, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.397893, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.399036, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.460848, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.487855, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.488305, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.890101, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.940891, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.968795, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.969279, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656479.990069, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656480.22097, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656480.542269, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656480.593155, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.620893, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.621342, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.650527, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656480.802261, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.802801, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.835859, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656480.897044, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.897475, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656480.909717, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656480.910144, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656481.052892, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656481.106457, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656481.152784, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656481.389412, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656483.941411, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656483.985772, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656484.217274, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656484.45497, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656484.504859, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656492.778372, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656493.564623, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656496.951568, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656497.004546, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656497.237226, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656497.433911, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656497.491709, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656497.557404, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656497.573166, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656503.419533, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656503.467639, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656503.495698, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656503.496244, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656503.513524, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656503.970954, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656504.028652, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656504.26502, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656504.337763, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656509.96181, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656517.608128, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656523.400704, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656524.966975, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648656525.403396, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648656525.403875, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648656525}
1648656525.592769, sdrt-health/mac:02010b41cdec/antenna/version, 
1648656526.114577, sdrt-health/mac:02010b41cdec/antenna/power, 
1648656529.961192, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656530.008692, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656535.978918, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656539.392328, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
