1648656605.625497, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 190}
1648656606.231468, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648656611.252255, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648656611.863242, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656617.339224, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656622.44336, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656628.246854, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656633.702082, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648656639.298562, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656644.900126, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656645.42122, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648656645.421766, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648656645}
1648656645.584599, sdrt-health/mac:02010b41cdec/antenna/version, 
1648656646.112579, sdrt-health/mac:02010b41cdec/antenna/power, 
1648656649.423345, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656654.273699, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648656659.210654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656664.806641, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656670.371625, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648656671.844381, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
