1648654618.110933, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648654618.72751, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648654623.746979, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648654624.159153, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.206793, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.268181, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.268461, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.281762, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.282194, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.306638, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.373334, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.373519, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.387915, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.407403, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.436408, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.436619, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.456419, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.523578, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.523759, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.536706, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.56363, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.59087, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.591048, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.620132, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.665758, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.692668, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.692878, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.693006, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.715916, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.779243, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.779586, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.816756, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.817312, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.830189, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.83037, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.866927, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654624.916746, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.94314, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654624.943376, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.965309, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.993234, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654624.993455, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.015918, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.079296, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.07954, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654625.09552, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.116461, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.184381, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.184645, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.19654, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.228881, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654625.229081, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.243007, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.243199, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.266575, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648654625.315876, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648654625.342805, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648654625.343146, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648654625.366844, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648654625.429183, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648654625.429415, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.442643, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.466653, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.494353, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654625.494569, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.51762, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.570505, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654625.634965, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654625.635291, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654625.648908, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654625.649168, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654625.667179, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.72864, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.728845, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.742802, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.770504, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.830919, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.831229, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654625.843542, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.87664, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.903637, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.903851, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.903961, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654625.926142, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654625.976379, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654626.040025, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654626.040195, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654626.05745, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648654626.07576, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654626.105786, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654626.105982, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648654626.125798, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654626.202586, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648654626.20345, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 97
1648654626.219371, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648654626.226903, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
