AP1_280_Antenna1,AP1_290_Antenna1,AP1_300_Antenna1,Anchor1_280_Antenna1,Anchor1_290_Antenna1,Anchor1_300_Antenna1,Anchor2_280_Antenna1,Anchor2_290_Antenna1,Anchor2_300_Antenna1,Anchor3_280_Antenna1,Anchor3_290_Antenna1,Anchor3_300_Antenna1,Anchor4_280_Antenna1,Anchor4_290_Antenna1,Anchor4_300_Antenna1,AP1_280_Antenna2,AP1_290_Antenna2,AP1_300_Antenna2,Anchor1_280_Antenna2,Anchor1_290_Antenna2,Anchor1_300_Antenna2,Anchor2_280_Antenna2,Anchor2_290_Antenna2,Anchor2_300_Antenna2,Anchor3_280_Antenna2,Anchor3_290_Antenna2,Anchor3_300_Antenna2,Anchor4_280_Antenna2,Anchor4_290_Antenna2,Anchor4_300_Antenna2,AP1_280_Antenna3,AP1_290_Antenna3,AP1_300_Antenna3,Anchor1_280_Antenna3,Anchor1_290_Antenna3,Anchor1_300_Antenna3,Anchor2_280_Antenna3,Anchor2_290_Antenna3,Anchor2_300_Antenna3,Anchor3_280_Antenna3,Anchor3_290_Antenna3,Anchor3_300_Antenna3,Anchor4_280_Antenna3,Anchor4_290_Antenna3,Anchor4_300_Antenna3,AP1_280_Antenna4,AP1_290_Antenna4,AP1_300_Antenna4,Anchor1_280_Antenna4,Anchor1_290_Antenna4,Anchor1_300_Antenna4,Anchor2_280_Antenna4,Anchor2_290_Antenna4,Anchor2_300_Antenna4,Anchor3_280_Antenna4,Anchor3_290_Antenna4,Anchor3_300_Antenna4,Anchor4_280_Antenna4,Anchor4_290_Antenna4,Anchor4_300_Antenna4,AP1_280_Antenna5,AP1_290_Antenna5,AP1_300_Antenna5,Anchor1_280_Antenna5,Anchor1_290_Antenna5,Anchor1_300_Antenna5,Anchor2_280_Antenna5,Anchor2_290_Antenna5,Anchor2_300_Antenna5,Anchor3_280_Antenna5,Anchor3_290_Antenna5,Anchor3_300_Antenna5,Anchor4_280_Antenna5,Anchor4_290_Antenna5,Anchor4_300_Antenna5,AP1_Longitude,AP1_Latitude
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4726,57.7787,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.5759,17.0879,3.2295,20.5848,26.4116,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4639,11.0826,59.8975,72.5138,0,0,0,0,0,0,0,0,0,1.407,0,2.0073,136.0223,100.9464,98.3427,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9419,40.5982,57.6726,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.0771,4.0764,0.8062,17.3376,34.3588,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7807,6.3793,47.5458,68.5925,0,0,0,0,0,0,0,0,0,0.2579,0.7888,0,140.1538,120.6697,117.2445,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1594,41.4556,53.4703,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.3751,0.8309,9.9251,2.2161,19.1718,34.8969,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.738,5.8806,59.1153,62.1656,0,0,0,0,0,0,0,0,0,1.7792,0,0,129.6568,96.6688,93.0274,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068,42.7363,51.26,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.3373,6.7612,2.3163,15.1028,31.9549,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7895,0,47.5788,61.9226,0,0,0,0,0,0,0,0,0,0.6122,1.0432,0.2662,128.144,124.7487,109.2582,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1804,42.0647,57.7605,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.9322,0.8573,12.5452,1.6319,16.2198,34.0809,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0938,9.5365,61.475,55.5073,0,0,0,0,0,0,0,0,0,1.6071,0,1.4163,131.727,119.4052,89.4273,-8.5009614,40.89703629
0,0,0,0,0,0,0,0,0,141.9496,130.1555,83.3201,0,0,0,0,0,0,0,0,0,0,0,0,2.6463,41.9275,56.3147,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.6584,6.1397,6.8569,2.4097,17.1933,32.7443,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8696,14.715,55.3291,57.0891,0,0,0,0,0,0,0,0,0,2.7871,2.3769,2.5238,138.4897,111.1369,113.3817,-8.50096174,40.89703807
0,0,0,0,0,0,0,0,0,128.8646,127.6607,124.7592,0,0,0,0,0,0,0,0,0,0,0,0,2.4997,42.6205,55.5552,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3236,6.972,5.051,2.4735,16.3293,28.6229,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7744,2.8498,52.211,62.6613,0,0,0,0,0,0,0,0,0,1.189,0.481,1.4192,133.7389,114.3615,93.4492,-8.50096408,40.8970368
0,0,0,0,0,0,0,0,0,120.5869,114.4529,126.0321,0,0,0,0,0,0,0,0,0,0,0,0,3.3244,40.521,51.0084,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,9.4635,13.004,1.8477,17.773,25.022,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8349,1.1118,47.8849,66.6188,0,0,0,0,0,0,0,0,0,1.45,2.0806,2.7906,127.4198,122.0816,86.1032,-8.50096609,40.8970368
0,0,0,0,0,0,0,0,0,167.3838,115.9407,106.5202,1.5062,0.7009,1.2227,0,0,0,0,0,0,0,0,0,3.1243,42.1975,52.8079,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.7636,9.8239,1.7251,15.8235,37.3209,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4635,11.1128,43.8959,46.476,0,0,0,0,0,0,0,0,0,1.0889,0,0.2868,123.3003,112.0793,101.7392,-8.50096811,40.89703604
0,0,0,0,0,0,0,0,0,103.5079,115.2058,102.806,2.6542,1.4833,0.7022,0,0,0,0,0,0,0,0,0,1.2569,41.8196,53.6305,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.4114,5.4702,5.5834,1.6582,16.2759,34.8693,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6809,17.1336,52.5809,54.4724,0,0,0,0,0,0,0,0,0,0.812,1.1109,2.2082,150.922,112.4674,111.8445,-8.50096978,40.89703579
0,0,0,0,0,0,0,0,0,130.6256,107.9707,95.221,1.3147,0,1.293,0,0,0,0,0,0,0,0,0,2.1648,42.5116,51.6204,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.4246,4.7689,9.8411,1.4975,17.7028,29.9965,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9863,4.5464,56.4699,66.9419,0,0,0,0,0,0,0,0,0,1.4577,1.4359,0,131.7002,119.2345,115.6187,-8.50097146,40.89703503
0,0,0,0,0,0,0,0,0,145.5449,117.19,73.1563,0,1.3225,0.9049,0,0,0,0,0,0,0,0,0,3.0705,42.1863,55.0665,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.3655,1.4655,8.2073,1.3271,14.8396,31.7312,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5736,0,83.1433,66.6192,0,0,0,0,0,0,0,0,0,2.531,0,0.6071,142.0873,141.6875,104.7628,-8.50097347,40.89703401
0,0,0,0,0,0,0,0,0,128.5615,119.5207,102.8652,1.7847,0,0.6793,0,0,0,0,0,0,0,0,0,0.0246,40.9057,55.5192,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.5456,3.4578,18.9783,2.2083,17.2619,30.7094,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5815,3.7079,57.406,49.1331,0,0,0,0,0,0,0,0,0,1.4486,0,0.7297,141.3514,111.5519,98.8134,-8.50097548,40.89703325
0,0,0,0,0,0,0,0,0,143.7634,108.0748,86.267,1.1672,0.896,0,0,0,0,0,0,0,0,0,0,1.9257,44.0361,51.2187,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.9908,7.1421,11.4357,2.8376,18.6707,30.0234,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0102,14.7328,64.5908,53.4263,0,0,0,0,0,0,0,0,0,1.7053,2.3814,0.8606,133.2945,103.9001,117.7528,-8.50097783,40.89703249
0,0,0,0,0,0,0,0,0,137.2971,109.5815,109.6883,0,2.4091,2.8778,0,0,0,0,0,0,0,0,0,0.8369,40.1242,54.7507,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.7205,7.843,0.262,17.9266,35.218,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.765,0,27.3477,53.5104,0,0,0,0,0,0,0,0,0,0.4749,0,0.8447,134.6521,129.2365,107.1882,-8.50097984,40.89703173
0,0,0,0,0,0,0,0,0,149.2297,100.5298,105.2959,1.2376,0.6574,1.3572,0,0,0,0,0,0,0,0,0,3.2593,39.8881,57.4926,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.5573,3.6355,4.1133,4.0014,15.7238,29.5306,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9888,0,47.7551,45.3604,0,0,0,0,0,0,0,0,0,0.044,2.4708,2.1632,134.9737,124.3047,90.9586,-8.50098252,40.89703046
0,0,0,0,0,0,0,0,0,134.8336,119.6674,106.6252,1.2376,0.6837,1.4594,0,0,0,0,0,0,0,0,0,1.0333,40.554,54.8049,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,8.837,14.3541,0.8186,15.9933,38.4818,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.381,1.3163,60.2684,70.3732,0,0,0,0,0,0,0,0,0,1.8846,1.7257,1.1857,143.956,127.0577,107.1626,-8.50098487,40.89703021
0,0,0,0,0,0,0,0,0,112.3132,107.5255,110.6678,1.2376,0.7165,2.9084,0,0,0,0,0,0,0,0,0,0,41.6093,54.4587,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.1472,6.3651,10.116,2.0366,15.668,26.2876,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.844,12.7499,52.8283,61.2821,0,0,0,0,0,0,0,0,0,1.0616,1.7161,0.4831,145.7706,98.0167,99.5467,-8.50098688,40.89702945
0,0,0,0,0,0,0,0,0,121.3961,108.6902,90.3639,0.987,2.1275,0.7811,0,0,0,0,0,0,0,0,0,1.5881,42.4906,54.0683,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.2101,6.2462,12.6169,1.3246,20.6276,32.4734,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.644,0,46.1401,54.8727,0,0,0,0,0,0,0,0,0,1.1243,0.9773,0.6966,142.3878,114.0486,86.0702,-8.50098856,40.89702869
0,0,0,0,0,0,0,0,0,87.0837,98.0533,90.8535,1.7827,0.7183,1.1165,0,0,0,0,0,0,0,0,0,2.2777,39.7069,54.0408,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.2741,2.3125,6.7925,0.0056,18.2431,30.6712,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4191,0,61.3701,50.9813,0,0,0,0,0,0,0,0,0,1.7152,0.2866,0.2612,140.8292,111.4283,115.4818,-8.50099124,40.89702768
0,0,0,0,0,0,0,0,0,53.2711,87.6607,84.6071,0.4433,1.0011,2.3306,0,0,0,0,0,0,0,0,0,2.2312,42.2402,54.4984,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.1846,4.1085,3.4481,0,17.5459,32.9213,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0194,0,50.6214,74.9503,0,0,0,0,0,0,0,0,0,0.6031,0,1.8677,134.2818,105.2455,89.5916,-8.50099325,40.89702742
0,0,0,0,0,0,0,0,0,35.8674,77.3703,82.9389,1.2376,0.9986,2.8511,0,0,0,0,0,0,0,0,0,2.5981,43.3455,55.5899,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3226,2.9067,8.4532,0.8313,17.3725,26.628,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.909,7.5514,39.1411,87.6645,0,0,0,0,0,0,0,0,0,1.0176,2.3743,1.0715,141.8878,107.6581,101.8181,-8.50099459,40.89702616
0,0,0,0,0,0,0,0,0,25.1716,66.7584,77.8504,1.2376,1.118,2.8192,0,0,0,0,0,0,0,0,0,1.6609,42.8332,51.1199,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,8.1017,1.3293,9.7763,0.1975,18.8253,33.7142,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3317,4.4275,51.005,67.7227,0,0,0,0,0,0,0,0,0,1.809,0.82,0.9447,132.976,121.335,93.6018,-8.5009966,40.89702565
0,0,0,0,0,0,0,0,0,7.329,45.2677,89.5881,1.2376,1.3127,3.7594,0,0,0,0,0,0,0,0,0,0,43.171,53.4192,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.755,6.4002,1.5965,19.0644,32.2033,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.4591,0,62.6575,57.6008,0,0,0,0,0,0,0,0,0,1.8183,0.3758,1.6497,140.1449,123.1104,94.8961,-8.50099862,40.89702464
0,0,0,0,0,0,0,0,0,1.7723,60.0486,66.1008,1.2376,1.5622,4.4979,0,0,0,0,0,0,0,0,0,1.5011,39.4876,56.7454,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.6303,2.8824,7.0337,0.6995,17.4418,35.0202,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6656,8.3063,52.5245,65.6578,0,0,0,0,0,0,0,0,0,1.3861,0.9295,1.125,136.346,120.7242,87.1551,-8.50100063,40.89702362
0,0,0,0,0,0,0,0,0,2.8365,37.6576,60.679,1.2376,1.8391,5.2699,0,0,0,0,0,0,0,0,0,2.9933,41.0752,50.8114,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.8243,4.5926,6.0855,2.9735,17.3528,27.6668,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0158,8.6196,57.8751,65.5402,0,0,0,0,0,0,0,0,0,2.0573,0.8353,0.8685,145.2325,117.4953,107.8492,-8.5010023,40.89702261
0,0,0,0,0,0,0,0,0,0,35.0594,50.0157,0,3.6124,10.3228,0,0,0,0,0,0,0,0,0,2.3937,39.555,54.0715,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.8682,6.7676,16.1658,0,17.7384,32.0906,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.812,0,59.6687,75.5969,0,0,0,0,0,0,0,0,0,0,0,0.3052,127.3788,115.2952,101.4844,-8.50100432,40.89702134
0,0,0,0,0,0,0,0,0,1.1708,28.4763,40.9777,3.4759,5.4821,0,0,0,0,0,0,0,0,0,0,3.1933,41.9531,52.7103,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.5749,0.9698,15.5104,0.9383,17.7047,25.5112,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.025,0,43.175,63.0868,0,0,0,0,0,0,0,0,0,0.9675,1.8916,1.3014,132.5465,115.6536,111.5258,-8.50100666,40.89702083
0,0,0,0,0,0,0,0,0,2.5926,23.7731,37.7706,6.1509,4.0975,10.3112,0,0,0,0,0,0,0,0,0,4.4975,41.7629,54.0415,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.6019,3.7319,6.4162,1.869,16.7738,30.6467,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3856,0,55.5722,56.7287,0,0,0,0,0,0,0,0,0,1.0794,0.3984,1.3395,136.1726,108.2432,95.7099,-8.50100834,40.89701982
0,0,0,0,0,0,0,0,0,0.4913,17.418,34.4918,0.2068,4.0243,10.2618,0,0,0,0,0,0,0,0,0,0.4845,42.5439,51.1336,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5513,0,7.4752,1.8941,17.3339,35.6614,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8042,10.8754,45.0678,73.6125,0,0,0,0,0,0,0,0,0,1.0945,0.5653,1.5893,131.1004,111.8702,107.5881,-8.50101035,40.89701855
0,0,0,0,0,0,0,0,0,0.6526,15.6274,31.635,1.3413,5.8354,13.9236,0,0,0,0,0,0,0,0,0,1.6434,40.9947,53.223,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.5842,9.6205,4.9215,17.5216,37.1369,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9803,18.0345,46.2341,60.0743,0,0,0,0,0,0,0,0,0,1.7971,0.2392,1.4479,133.3286,110.501,121.8981,-8.50101203,40.89701779
0,0,0,0,0,0,0,0,0,4.7966,13.0691,18.3259,2.1211,8.5397,22.4429,0,0,0,0,0,0,0,0,0,2.7592,39.2461,53.0757,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.0375,2.3703,1.8416,17.2803,33.2655,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7215,0,34.7615,64.2096,0,0,0,0,0,0,0,0,0,1.1921,0,0,126.8173,132.5618,94.1891,-8.50101437,40.89701678
0,0,0,0,0,0,0,0,0,1.488,15.5534,10.8838,0,6.3496,15.0468,0,0,0,0,0,0,0,0,0,0.0899,39.2766,57.3001,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.0227,3.2944,10.4663,0,17.7267,28.4522,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7669,11.126,48.2278,45.9059,0,0,0,0,0,0,0,0,0,1.9244,2.5541,1.7232,140.0304,117.1374,81.268,-8.50101672,40.89701627
0,0,0,0,0,0,0,0,0,1.6503,7.1214,17.1349,0.6438,13.2046,15.0511,0,0,0,0,0,0,0,0,0,1.5364,40.2777,51.9304,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.0911,7.4774,4.2278,3.2503,20.7268,25.8847,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4953,8.2983,45.9073,80.7242,0,0,0,0,0,0,0,0,0,0.3429,0,0.2152,130.2777,114.159,99.3294,-8.50101873,40.89701551
0,0,0,0,0,0,0,0,0,2.0894,5.315,11.727,1.5878,16.2679,30.0882,0,0,0,0,0,0,0,0,0,0.5152,41.8527,55.3747,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.3889,5.2566,16.709,3.0561,16.8544,29.7935,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1134,12.8575,52.921,51.1175,0,0,0,0,0,0,0,0,0,1.6173,0,2.0479,145.8372,125.6574,84.4939,-8.50102108,40.89701399
0,0,0,0,0,0,0,0,0,1.1064,4.3157,10.9577,1.7318,21.2091,32.6123,0,0,0,0,0,0,0,0,0,3.3098,42.6346,56.3926,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3352,1.084,10.104,0.1345,17.4014,31.4619,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7914,1.5472,56.2076,77.4526,0,0,0,0,0,0,0,0,0,1.6235,1.8524,1.0097,149.9957,122.476,89.4578,-8.50102309,40.89701399
0,0,0,0,0,0,0,0,0,5.4754,4.7052,8.9266,0,25.4676,38.4649,0,0,0,0,0,0,0,0,0,2.0113,41.4854,56.9606,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.2658,6.3067,0.4261,17.1238,33.733,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.1962,9.2195,53.7829,74.1923,0,0,0,0,0,0,0,0,0,1.3733,0.1165,0,122.5604,117.3728,93.9445,-8.5010251,40.89701298
0,0,0,0,0,0,0,0,0,2.0165,0,10.8357,0.669,33.2661,51.9468,0,0,0,0,0,0,0,0,0,1.0861,38.9656,56.3835,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.7818,13.3547,0,18.4888,35.252,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2663,0,48.6949,66.1253,0,0,0,0,0,0,0,0,0,1.1685,0,1.879,133.9257,128.7336,84.0677,-8.50102745,40.89701222
0,0,0,0,0,0,0,0,0,1.2376,1.8954,5.4219,0,36.9308,47.8186,0,0,0,0,0,0,0,0,0,1.6871,40.5676,56.7246,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.7105,2.2173,7.2202,0,17.0354,29.6509,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7581,7.5182,47.9745,72.1928,0,0,0,0,0,0,0,0,0,2.4378,0.0239,1.3846,138.7227,114.3155,118.339,-8.50103013,40.8970112
0,0,0,0,0,0,0,0,0,1.2376,1.6063,4.6237,0,56.3066,74.9668,0,0,0,0,0,0,0,0,0,2.4843,40.7085,54.5179,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.0818,14.7058,0,17.2913,30.8321,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8343,0,42.7122,52.3939,0,0,0,0,0,0,0,0,0,0,0,2.9964,130.3501,114.9612,106.3533,-8.50103181,40.89701019
0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9946,0,62.1576,78.5592,0,0,0,0,0,0,0,0,0,2.5693,39.0005,53.5539,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5434,2.7297,6.2616,0,17.1691,30.9726,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4916,3.5623,47.976,62.4426,0,0,0,0,0,0,0,0,0,2.3446,0.4973,2.0168,127.586,129.5859,100.8914,-8.50103416,40.89700892
0,0,0,0,0,0,0,0,0,1.2376,1.1023,2.9802,11.7369,75.2992,78.0054,0,0,0,0,0,0,0,0,0,2.2798,40.0287,54.7272,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.9813,5.8678,6.0288,0,16.3904,37.6239,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2487,4.4378,64.3559,49.3924,0,0,0,0,0,0,0,0,0,1.0275,0,2.8179,134.226,98.0383,111.197,-8.5010365,40.89700816
0,0,0,0,0,0,0,0,0,1.2376,0.9864,2.8292,44.8162,85.8992,69.8753,0,0,0,0,0,0,0,0,0,0.801,41.8091,50.3833,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.5401,2.8707,12.2833,0.8316,18.7105,22.7633,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0571,13.6116,43.5687,55.5255,0,0,0,0,0,0,0,0,0,2.0027,0.2527,1.8172,138.2165,120.1076,101.7855,-8.50103851,40.89700766
0,0,0,0,0,0,0,0,0,0.7529,0.543,2.3829,53.1596,92.0843,80.9584,0,0,0,0,0,0,0,0,0,1.3919,41.9555,52.3722,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.6281,8.5734,1.838,16.4475,33.1396,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8681,10.4663,40.8935,38.5217,0,0,0,0,0,0,0,0,0,0.9689,0,0,136.3979,121.508,90.3447,-8.50104019,40.89700715
0,0,0,0,0,0,0,0,0,1.2211,0.8155,3.1068,86.0305,91.8908,88.5641,0,0,0,0,0,0,0,0,0,2.6096,41.3566,54.8452,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.1745,1.4645,8.6967,1.4369,19.6256,34.673,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.818,0,47.1421,67.5198,0,0,0,0,0,0,0,0,0,1.0421,0.7204,1.5367,138.0815,112.8677,103.8367,-8.5010422,40.89700639
0,0,0,0,0,0,0,0,0,0.8382,0.2221,0.8405,93.8552,86.8996,100.8734,0,0,0,0,0,0,0,0,0,3.5196,40.6279,55.0953,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.5859,5.9437,2.1116,16.3232,31.9601,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.2981,0,53.2756,56.455,0,0,0,0,0,0,0,0,0,1.4766,1.6698,0.21,140.042,129.7862,79.5399,-8.5010422,40.89700639
0,0,0,0,0,0,0,0,0,1.2618,0.0115,1.6149,117.671,84.973,93.2193,0,0,0,0,0,0,0,0,0,1.1595,40.3852,54.1081,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.9425,5.4843,17.7115,0.0695,17.9374,32.929,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.0936,3.6092,53.7483,48.2671,0,0,0,0,0,0,0,0,0,1.8087,1.7161,1.4051,132.1012,126.0075,85.1243,-8.50104388,40.89700563
0,0,0,0,0,0,0,0,0,1.2376,0.725,2.8874,144.8531,98.4788,92.6667,0,0,0,0,0,0,0,0,0,2.5356,40.1717,48.2648,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.7907,5.3469,11.3064,0,19.3548,25.3531,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5186,11.396,54.6789,56.4353,0,0,0,0,0,0,0,0,0,1.953,0,1.4357,136.6321,122.1192,105.3887,-8.50104623,40.89700537
0,0,0,0,0,0,0,0,0,1.2376,0.6903,1.5614,129.1091,100.6312,107.7356,0,0,0,0,0,0,0,0,0,2.495,41.9367,54.4531,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.6332,6.3596,12.0235,4.5728,18.3377,30.1213,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9356,15.3069,49.9852,56.125,0,0,0,0,0,0,0,0,0,1.4165,0.8372,2.2679,127.8871,114.2058,108.8432,-8.5010479,40.89700436
0,0,0,0,0,0,0,0,0,1.2376,0.6611,1.2538,130.0037,110.7513,115.1328,0,0,0,0,0,0,0,0,0,0.2447,40.4471,59.9126,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,8.3095,12.9092,0.3167,19.2717,29.5207,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9221,8.172,47.5813,67.6899,0,0,0,0,0,0,0,0,0,2.2162,1.5987,0.571,138.2572,130.5119,106.7966,-8.50104991,40.89700335
0,0,0,0,0,0,0,0,0,2.7827,0,0.748,127.2908,125.2689,89.7139,0,0,0,0,0,0,0,0,0,0.5085,39.6048,54.292,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3131,2.1914,12.449,1.2098,15.9474,29.9058,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.673,6.5517,54.9948,46.33,0,0,0,0,0,0,0,0,0,0.5921,0,1.1369,128.6,131.8813,104.9626,-8.50105193,40.89700233
0,0,0,0,0,0,0,0,0,0,1.8304,5.6978,132.5531,117.076,110.9277,0,0,0,0,0,0,0,0,0,0.7429,41.3243,53.9095,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.6555,4.7138,3.9615,1.4365,16.6007,37.8464,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4665,0,44.563,40.6326,0,0,0,0,0,0,0,0,0,1.9526,0.7675,2.2823,140.3705,108.5705,107.9077,-8.50105394,40.89700183
0,0,0,0,0,0,0,0,0,0.4086,1.719,4.9527,140.0351,105.5573,99.6637,0,0,0,0,0,0,0,0,0,0.9392,40.9011,59.7285,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0.6502,6.978,1.5707,16.8679,33.7348,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8428,18.0177,45.6263,66.5556,0,0,0,0,0,0,0,0,0,2.805,1.3119,2.63,127.3206,117.3865,84.0427,-8.50105561,40.89700132
