RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-38.213122950530455,-170,-59.75788204056409,-62.120433730378124,-8.50119308,40.89717568
-38.400953266925384,-170,-59.72424955440081,-62.16429413988108,-8.50119039,40.89717695
-38.74708686510653,-170,-59.671567737421945,-62.19794284846799,-8.50118738,40.89717796
-39.05134410621563,-170,-59.635781847078675,-62.23247497137719,-8.50118469,40.89717897
-39.373518329199314,-170,-59.59727896262824,-62.267710966674954,-8.50118201,40.89717999
-39.57734126543956,-170,-59.57002006379368,-62.27599644908467,-8.50118067,40.89718024
-39.94919800428159,-170,-59.53171489718106,-62.31233378298877,-8.50117765,40.89718151
-40.304478889507074,-170,-59.47890945421856,-62.3198945393541,-8.50117564,40.89718151
-40.55919345194817,-170,-59.44382493858247,-62.32513234192443,-8.50117397,40.89718176
-41.13758927213951,-170,-59.36404689687423,-62.34689886713187,-8.50117028,40.89718227
-41.541794212318294,-170,-59.31940483046276,-62.383622441661785,-8.50116726,40.89718328
-41.98574594501395,-170,-59.259008908139876,-62.4030021622423,-8.50116424,40.89718379
-42.43774689875765,-170,-59.1484724045459,-62.442055789316235,-8.50116089,40.89718480
-42.928304184750544,-170,-59.13177698919876,-62.453422957035094,-8.50115754,40.89718506
-43.3639466148656,-170,-59.02668119436276,-62.41765766960802,-8.50115485,40.89718404
-43.73637680659128,-170,-58.92944182247914,-62.37464518424807,-8.50115284,40.89718278
-44.07069818391916,-170,-58.81604724945758,-62.30627166987747,-8.50115117,40.89718100
-44.47379685002517,-170,-58.68454120010653,-62.2295548639696,-8.50114916,40.89717872
-44.79257752810977,-170,-58.563808259356506,-62.147246467698224,-8.50114781,40.89717644
-45.09444433795389,-170,-58.46208526560387,-62.0907940335926,-8.50114614,40.89717492
-45.513709073605675,-170,-58.29120060892027,-61.97067361942689,-8.50114446,40.89717162
-45.8208055269782,-170,-58.17726494203717,-61.901413810476285,-8.50114278,40.89716985
-46.0903705467789,-170,-58.0709999686282,-61.841419817991984,-8.50114144,40.89716808
-46.37322040893185,-170,-57.93274400264244,-61.761220747104595,-8.50114010,40.89716605
-46.720135869877126,-170,-57.806885488238315,-61.6722478124034,-8.50113843,40.89716352
-46.990650937677096,-170,-57.68300873480427,-61.616142568085635,-8.50113675,40.89716199
-47.19808164259895,-170,-57.5991755896358,-61.53824876708778,-8.50113608,40.89715997
-47.48049300489604,-170,-57.463721046116774,-61.44595332219054,-8.50113474,40.89715769
-47.81574176617347,-170,-57.31981392781169,-61.38871333241654,-8.50113239,40.89715591
-48.19058236541232,-170,-57.13850032611455,-61.261772315411115,-8.50113072,40.89715262
-48.45590445402468,-170,-56.98197557320195,-61.15350050776421,-8.50112937,40.89714983
-48.77140623462581,-170,-56.841435688788,-61.07652820440806,-8.50112770,40.89714780
-48.99671191450091,-170,-56.72615706033616,-61.00628126337269,-8.50112636,40.89714603
-49.229359915302894,-170,-56.58748128360427,-60.91489903586602,-8.50112535,40.89714375
-49.508227229507504,-170,-56.4444080851084,-60.8285916300301,-8.50112367,40.89714147
-49.75722229194576,-170,-56.30111453772109,-60.72653219297049,-8.50112233,40.89713919
-50.0129394911974,-170,-56.15396477813795,-60.67427824641057,-8.50112032,40.89713741
-50.27075822131582,-170,-55.987483401559274,-60.633107927522865,-8.50111764,40.89713614
-50.59767272027796,-170,-55.78112396134055,-60.465227165672445,-8.50111663,40.89713209
-50.72305425871111,-170,-55.7111512658212,-60.40142497858437,-8.50111630,40.89713057
-50.89848114825365,-170,-55.59416062463566,-60.313413593705846,-8.50111563,40.89712854
-51.18170065730287,-170,-55.40529475982801,-60.23024912630335,-8.50111328,40.89712626
-51.38124531566328,-170,-55.27019315636636,-60.09633331142947,-8.50111328,40.89712322
-51.50457407447491,-170,-55.18060792140307,-60.080698791119524,-8.50111160,40.89712271
-51.68619966689074,-170,-55.051779471280284,-59.986203054060205,-8.50111093,40.89712043
-51.94894708710842,-170,-54.857010456424575,-59.871377575989584,-8.50110926,40.89711764
-52.13120960340527,-170,-54.68593599440644,-59.800257253645945,-8.50110792,40.89711587
-52.31158570164306,-170,-54.56465521340762,-59.729335755268394,-8.50110624,40.89711410
-52.46616349891464,-170,-54.460367264117835,-59.63998037713485,-8.50110590,40.89711207
-52.68427643810579,-170,-54.28867031690756,-59.51960977766681,-8.50110490,40.89710928
-52.85350934891325,-170,-54.13885948494328,-59.47508152444833,-8.50110289,40.89710801
-53.029662045189795,-170,-53.986882437803494,-59.364460703758574,-8.50110188,40.89710573
-53.25865463885511,-170,-53.790081931547945,-59.27215578265791,-8.50110020,40.89710320
-53.436669342210756,-170,-53.626337275180894,-59.165925834698804,-8.50109853,40.89710142
-53.61918103451092,-170,-53.45800824331776,-59.09063649747404,-8.50109752,40.89709889
-53.79557452675183,-170,-53.28313695691117,-59.01967540898116,-8.50109585,40.89709712
-54.034305534603426,-170,-53.05485306329199,-58.905590014627975,-8.50109383,40.89709433
-54.18738606808441,-170,-52.90585055374238,-58.816826687657496,-8.50109283,40.89709230
-54.33319800268444,-170,-52.74311914144463,-58.75960802628495,-8.50109115,40.89709078
-54.512814062603624,-170,-52.5582588064125,-58.64615106443638,-8.50109015,40.89708825
-54.67449579329691,-170,-52.40218533066736,-58.5437267906841,-8.50108914,40.89708597
-54.81659581124727,-170,-52.23427293366424,-58.46905875045978,-8.50108780,40.89708419
-54.957797362246446,-170,-52.08833503084727,-58.346493467067766,-8.50108713,40.89708191
-55.190493296339895,-170,-51.81411963352223,-58.26857032752727,-8.50108445,40.89707938
-55.394594126480335,-170,-51.58760704943336,-58.125323613494565,-8.50108311,40.89707634
-55.656227137706445,-170,-51.28050099906815,-57.96202158906855,-8.50108109,40.89707253
-55.860280216831455,-170,-51.01856253620398,-57.84139973150104,-8.50107908,40.89706975
-56.058911105120444,-170,-50.74141251424896,-57.7419488020797,-8.50107674,40.89706721
-56.21194641897482,-170,-50.52552466218121,-57.66658957680336,-8.50107506,40.89706518
-56.30398949524718,-170,-50.39982278044562,-57.615177861280266,-8.50107405,40.89706392
-56.40704286604154,-170,-50.25406366353481,-57.55182655166394,-8.50107305,40.89706240
-56.557869050354356,-170,-50.06930905057463,-57.4338919752169,-8.50107204,40.89705986
-56.69101744842187,-170,-49.863655554505854,-57.36304340908137,-8.50107037,40.89705809
-56.822825709315765,-170,-49.6547736062099,-57.30138581729113,-8.50106869,40.89705631
-57.042832649614255,-170,-49.34231081843877,-57.145456290506985,-8.50106668,40.89705277
-57.214268071367535,-170,-49.05366025750335,-57.04834221039977,-8.50106467,40.89705023
-57.34231042437677,-170,-48.873290316788136,-56.96341887523448,-8.50106332,40.89704820
-57.381509908472935,-170,-48.815880907020876,-56.928372696153325,-8.50106299,40.89704744
-57.447891882466514,-170,-48.71828594381755,-56.888306518557734,-8.50106232,40.89704643
-57.521061098283035,-170,-48.61113295959288,-56.8328348206455,-8.50106165,40.89704516
-57.611652468023664,-170,-48.46428326711163,-56.770786904116534,-8.50106064,40.89704364
-57.747967390445964,-170,-48.23941625878581,-56.694845080569195,-8.50105897,40.89704161
-57.84765670403465,-170,-48.10914287380384,-56.5987424407232,-8.50105830,40.89703959
-57.96028665296768,-170,-47.839523149358776,-56.551141199789,-8.50105662,40.89703807
-58.06756652568476,-170,-47.739383194016774,-56.463766752282915,-8.50105561,40.89703604
-58.1343361933024,-170,-47.6725348465221,-56.39670535997166,-8.50105528,40.89703477
-58.22467754358278,-170,-47.54177584509426,-56.277153380867844,-8.50105461,40.89703224
-58.33795205136849,-170,-47.315744411952295,-56.283121947692685,-8.50105260,40.89703148
-58.48790133621274,-170,-47.145362691366984,-56.12506167576857,-8.50105159,40.89702844
-58.60966385932477,-170,-46.96948507529909,-56.01678991295894,-8.50105025,40.89702616
-58.72947124067916,-170,-46.83001958448064,-55.94682504986806,-8.50104924,40.89702387
-58.821659963830776,-170,-46.668642826067064,-55.896979258935644,-8.50104790,40.89702235
-58.91530485633012,-170,-46.54483243836506,-55.825900620681686,-8.50104690,40.89702058
-59.0559844089265,-170,-46.385883137334794,-55.707439109329826,-8.50104555,40.89701779
-59.14617352713454,-170,-46.39470557362817,-55.582356308392974,-8.50104555,40.89701551
-59.283724394068564,-170,-46.14300409343042,-55.5220979564822,-8.50104321,40.89701323
-59.379104218016,-170,-45.921999754743965,-55.5118031759312,-8.50104120,40.89701196
-59.43451934368105,-170,-45.55328726917122,-55.61570421365529,-8.50103818,40.89701222
-59.5074846765894,-170,-45.0323173509587,-55.72493327373653,-8.50103416,40.89701247
-59.544866843677305,-170,-44.49423489951026,-55.948707471864594,-8.50103013,40.89701399
-59.5813507791642,-170,-44.02095407258601,-56.10018343885283,-8.50102678,40.89701500
-59.62010465407197,-170,-43.57977641294498,-56.20343756670463,-8.50102376,40.89701577
-59.674846900203775,-170,-42.96698260344787,-56.396891171102936,-8.50101974,40.89701678
-59.71745863099809,-170,-42.375079840972035,-56.56683037883421,-8.50101605,40.89701805
-59.77356933283959,-170,-41.757584449991136,-56.710788411790475,-8.50101236,40.89701881
-59.81011702534289,-170,-41.17158763517143,-56.84866402431896,-8.50100901,40.89702007
-59.846540994671116,-170,-40.56478642944152,-57.021994035322585,-8.50100566,40.89702134
