RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,RSSI_Antenna_5,AssetPoint_Longitude,AssetPoint_Latitude
-69.3389243052966,-170,-82.12376526483264,-170,-37.857650806251094,-8.50132551,40.8971549
-69.10228835306009,-170,-80.09727717610807,-170,-39.58926707666632,-8.50132115,40.89715642
-69.15267432098995,-170,-80.03142975394115,-170,-39.55521851544045,-8.50132115,40.89715642
-68.9136659567126,-170,-79.955299876984,-170,-40.66188037800426,-8.50131679,40.8971587
-68.44258419236226,-170,-79.92349666036932,-170,-42.59967376786323,-8.5013121,40.89715997
-68.69726712924974,-170,-79.94522086254946,-170,-42.17980874398729,-8.5013121,40.89715997
-68.58772222256852,-170,-77.87561735298549,-170,-43.50124543807706,-8.50130875,40.89716073
-68.35579162075709,-170,-77.85172461305714,-170,-43.36526931493336,-8.50130875,40.89716073
-68.28085809754242,-170,-79.70712542677494,-79.60339110073618,-44.91149054403551,-8.50130271,40.89716022
-68.27417412733354,-170,-80.64035100568782,-81.34386795637135,-45.721349529233606,-8.50129936,40.89715946
-68.23747440575183,-170,-80.64264009105996,-81.55298752638562,-45.71198966645932,-8.50129936,40.89715946
-68.21762956849062,-170,-79.37627794180966,-82.46892603519689,-46.21271863197944,-8.50129668,40.89715769
-68.12275675361455,-170,-79.41361845006402,-82.32169037011421,-46.279442131947725,-8.50129668,40.89715769
-68.09106145625701,-170,-79.45777486835505,-86.3941155099285,-46.87222037851535,-8.50129366,40.89715617
-68.14682853983946,-170,-79.41261149615964,-86.38595821512455,-46.38108402784292,-8.50129366,40.89715617
-68.12630357636704,-170,-78.32445925285808,-84.23876656659401,-47.313230863775985,-8.50129131,40.89715439
-67.91600442473452,-170,-78.13450462566196,-83.23062343821385,-47.91841865109247,-8.50128829,40.89715262
-68.0459746982434,-170,-77.57977565873087,-83.22847324736509,-47.766975566618896,-8.50128829,40.89715262
-68.05528611391327,-170,-79.14526040679053,-83.10580361465937,-48.38487615225635,-8.50128561,40.89715008
-67.93584646369894,-170,-79.14756150871101,-83.12110784599852,-48.439510997393654,-8.50128561,40.89715008
-67.9291853631174,-170,-78.937997029844,-79.01991764011991,-49.166903568124276,-8.50128092,40.89714856
-67.91726157974988,-170,-79.02461903780417,-78.5403851092838,-49.190861649080574,-8.50128092,40.89714856
-67.4304866456427,-170,-78.8889538214758,-80.93025269309847,-49.95670075128507,-8.50127589,40.89714882
-66.52436847240767,-170,-79.72690208355917,-84.91291063240439,-50.583724508114486,-8.5012712,40.89714882
-66.53151646895573,-170,-79.7317481605372,-84.96269072822297,-50.47523491562384,-8.5012712,40.89714882
-67.07994035508352,-170,-77.87943623564436,-86.88202071424837,-49.6752615728211,-8.5012665,40.89714831
-67.34600440686427,-170,-79.6611656639724,-86.89227552080762,-51.039632081829424,-8.5012665,40.89714831
-67.22430159364366,-170,-83.59085007649733,-84.71686239806607,-51.63536387226189,-8.50126281,40.89714932
-66.80032389999025,-170,-80.41338071034946,-88.91400832125792,-52.16043178733536,-8.50125778,40.89715008
-66.98171645087608,-170,-80.47996039667382,-88.83087584516917,-52.18237292596865,-8.50125778,40.89715008
-66.74720361733408,-170,-82.34172514836499,-87.90547233361853,-52.700066362005074,-8.50125309,40.89715135
-66.76524949887502,-170,-82.27409714180368,-87.85826148641074,-52.37219865989785,-8.50125309,40.89715135
-66.34513348633338,-170,-80.28852994223304,-88.94164064124185,-52.114002204043125,-8.5012484,40.89715287
-64.30976775771892,-170,-79.15000919274887,-84.87613126065239,-53.50371377152269,-8.50124471,40.89715388
-64.23736174359053,-170,-79.1960680751271,-84.95740781600831,-52.88802113322373,-8.50124471,40.89715388
-66.05177493165098,-170,-81.56506977868852,-86.96323493542488,-54.07735916967124,-8.50123934,40.89715515
-65.90150973175113,-170,-82.03619796580003,-86.9764369510883,-53.91954698269167,-8.50123934,40.89715515
-65.75463208368879,-170,-85.98996590577283,-84.96802130020521,-54.49221615443267,-8.50123465,40.89715718
-65.57273989392681,-170,-85.96135607863624,-84.9659913927221,-54.514665765854936,-8.50123465,40.89715718
-64.4610846986881,-170,-83.85128446072224,-83.97009155721068,-55.025454703089686,-8.50122895,40.89715819
-65.24792967795166,-170,-81.81228978779497,-83.03503042526272,-55.35421547017125,-8.50122459,40.89715895
-65.24979969707618,-170,-81.75592055171867,-83.0236159983335,-55.216433362192284,-8.50122459,40.89715895
-64.96831303144587,-170,-77.76973843865876,-81.09571968411692,-55.65459914820453,-8.50122157,40.89716047
-65.02596286461569,-170,-77.73231780020421,-81.087485664676,-55.64729844872478,-8.50122157,40.89716047
-64.7436649650498,-170,-81.68620262035965,-81.01505808320218,-55.993634144047725,-8.50121722,40.89716174
-64.43755507507557,-170,-80.5898498324864,-83.15008255642842,-56.34692346608425,-8.50121252,40.89716275
-64.50474836748626,-170,-80.57179886562066,-83.12778550574899,-56.283428129755514,-8.50121252,40.89716275
-64.33180313069983,-170,-83.54012361599204,-80.61031453854613,-56.5458850274244,-8.50121018,40.89716402
-64.32758074369335,-170,-82.91404663442718,-81.18669031202042,-56.48555463109678,-8.50121018,40.89716402
-64.06643111258603,-170,-83.4585490279866,-79.22783576229189,-56.811329805212324,-8.50120682,40.89716529
-61.76832558419659,-170,-85.448847255636,-81.25107951236645,-56.88943919784691,-8.50120347,40.89716656
-61.84900993840311,-170,-85.4334815175163,-81.25078904807647,-57.0074106228835,-8.50120347,40.89716656
-61.5319535743402,-170,-83.354857090841,-85.2362328831677,-57.3812251790752,-8.50119878,40.89716808
-61.535394780884985,-170,-83.26663753169582,-84.98942219794995,-57.41438041900152,-8.50119878,40.89716808
-61.2489514031495,-170,-81.35650929531651,-85.3489640936777,-57.64326658383342,-8.50119576,40.89717036
-61.24130637674657,-170,-81.35109787777063,-85.36413879255231,-57.55433928877021,-8.50119576,40.89717036
-60.87509124506165,-170,-73.32761091666605,-82.47588503110654,-57.6773700511116,-8.50119241,40.8971734
-60.48663164575304,-170,-75.31555456215057,-87.57934621463674,-57.8376288061135,-8.50118872,40.89717619
-60.42540331538814,-170,-75.25606810753435,-87.54934680510456,-58.17027658782621,-8.50118872,40.89717619
-60.06734123053384,-170,-76.25685417422316,-83.65134917731139,-58.440983868445265,-8.50118503,40.89717897
-60.04981390471946,-170,-76.33101754203369,-83.64078659434261,-58.43726502895392,-8.50118503,40.89717897
-59.54505611165267,-170,-72.297689544653,-79.77583791118633,-60.756470981018495,-8.50118067,40.89718252
-59.34407323116858,-170,-72.3214536587597,-79.71336461949655,-60.757719190917925,-8.50118067,40.89718252
-59.12306407476443,-170,-73.23785931492502,-81.86477868380702,-63.040104269503516,-8.50117631,40.8971848
-58.84367233526415,-170,-72.26115669766553,-81.90528552914638,-63.218751214593254,-8.50117363,40.89718607
-58.85408097976704,-170,-72.13398252839684,-81.90289266300489,-63.19436964575138,-8.50117363,40.89718607
-58.23402691641399,-170,-71.15260724502652,-81.92100479023247,-63.485347287258605,-8.50116927,40.89718759
-58.4247812614616,-170,-71.14043623030166,-81.91635603777372,-63.440256802755144,-8.50116927,40.89718759
-58.135954637266025,-170,-71.15171696468818,-83.86668361182906,-63.618153690224304,-8.50116592,40.8971886
-57.66404441338634,-170,-71.10948829484668,-84.05061708497368,-63.97863869402332,-8.50116123,40.89719038
-57.421951380242575,-170,-71.08388818400022,-83.87755505162653,-63.92406209135732,-8.50116123,40.89719038
-57.275396656808795,-170,-73.05993153729105,-81.09481018677323,-64.16833523329205,-8.5011572,40.89719165
-56.99877422419364,-170,-73.06176820040415,-81.07438483934116,-64.16899063308007,-8.5011572,40.89719165
-56.61468045472726,-170,-74.82715294434308,-86.15426501308191,-64.09053079823907,-8.50115117,40.89719393
-56.029255950026894,-170,-72.9760500878165,-80.13102506108316,-64.70197336788883,-8.50114781,40.89719545
-56.18728701152106,-170,-72.97944276050987,-80.16038470542242,-64.72186548317387,-8.50114781,40.89719545
-53.50370543956288,-170,-76.87776373993937,-80.23997709907215,-64.93889311285528,-8.50114111,40.89719697
-53.5371820563227,-170,-76.7610462734482,-80.26865439397702,-65.07677344886747,-8.50114111,40.89719697
-52.89807875984211,-170,-74.81511600968443,-80.16436452916598,-64.57350145751715,-8.50113608,40.89719849
-50.10014792296455,-170,-74.72319012169532,-81.38219858046597,-67.64896725193303,-8.50112971,40.89720102
-50.14890138184375,-170,-74.7867640653867,-81.44325028229316,-67.53755294580606,-8.50112971,40.89720102
-49.50402159495853,-170,-74.76467559607872,-80.50585327510197,-67.7514381710894,-8.50112502,40.89720305
-49.459680846656276,-170,-74.55582130418583,-80.40308053950591,-67.90436165001654,-8.50112502,40.89720305
-50.89279543371119,-170,-72.70657509470921,-84.35130398440309,-68.10528165276006,-8.50112066,40.89720482
-50.77540120495185,-170,-72.73778629257406,-84.24527966294211,-68.13090245332367,-8.50112066,40.89720482
-50.95618345232333,-170,-73.59332144696418,-85.26832462267639,-68.24781628371382,-8.50111663,40.89720305
-51.36843636973726,-170,-74.37292012341535,-83.4325831231251,-66.37463171116987,-8.50111328,40.89720001
-51.388193491436496,-170,-74.3590671703314,-83.44632435875532,-66.3680308214618,-8.50111328,40.89720001
-52.7325087159064,-170,-72.18527082344019,-82.16695524655196,-66.17736992342276,-8.50111328,40.89719747
-52.78530912926292,-170,-72.26173756389159,-82.36995978021582,-66.32010906318129,-8.50111328,40.89719747
-51.711276779541315,-170,-74.2390376330232,-84.26988256859796,-66.1890284582933,-8.50111529,40.89719443
-52.47327489966274,-170,-74.18170335347189,-83.65932678843484,-66.2163214681812,-8.50111529,40.89719443
-53.035393063924076,-170,-75.94455608970222,-84.16489151295505,-63.82823600257511,-8.50111965,40.89719215
-54.33327367652715,-170,-75.13580313896169,-82.11630890612317,-64.7397011165383,-8.50112502,40.89719165
-54.21043502802968,-170,-74.92129657420216,-82.15336718818433,-64.74096437906587,-8.50112502,40.89719165
-54.23592711956498,-170,-75.34291000194452,-82.15301986780054,-64.71576684482358,-8.50112502,40.89719165
-52.58486981906878,-170,-76.44902655405588,-81.09167362715583,-65.45886773501061,-8.50113139,40.89719089
-52.36203565453936,-170,-72.53279643545947,-79.79105822717847,-63.10425203178049,-8.50113843,40.89718937
-52.34164351238913,-170,-72.42260423194469,-80.028675935883,-63.07820229167638,-8.50113843,40.89718937
-52.91336196310891,-170,-75.12394215486904,-79.79091695237801,-64.8488353607049,-8.50114278,40.89718708
-52.815516303490796,-170,-75.50707231636622,-79.96344329703734,-64.83368225597181,-8.50114278,40.89718708
-55.32800351469737,-170,-72.55929400423804,-79.87882477058282,-61.63831835553865,-8.50114681,40.8971848
-55.64416479921607,-170,-70.50667380266003,-80.7066676264155,-60.46766542033422,-8.50114815,40.89718126
-55.83233565277441,-170,-70.5079185246984,-80.74407358919476,-60.51705815734192,-8.50114815,40.89718126
-54.25308599161471,-170,-70.41482299253616,-78.62847455699635,-60.417942790274566,-8.50114916,40.89717796
-54.26955061621146,-170,-70.35145593050515,-78.52109378845535,-60.44331093790812,-8.50114916,40.89717796
-54.57127339699198,-170,-70.27526454178373,-80.44200301513779,-60.47608917165873,-8.50114815,40.89717441
-54.5909853825207,-170,-70.25405869734135,-80.51338779657425,-60.19980554087895,-8.50114815,40.89717441
-54.81416694282837,-170,-70.12864712280842,-79.14978298746033,-62.40875725182626,-8.50114614,40.89717162
-58.848419236459804,-170,-69.97289748101014,-79.3299059087058,-64.58006578894964,-8.50114379,40.89716909
-58.98635385482143,-170,-69.97929434993128,-79.27306131983109,-64.61660388709807,-8.50114379,40.89716909
-60.95519668360549,-170,-69.77509430743243,-79.13940201207949,-64.81707266057286,-8.50114044,40.8971658
-61.142416527726624,-170,-69.54375753885864,-79.21609501583097,-64.7361300682957,-8.50114044,40.8971658
-59.449652641292516,-170,-69.56023164923891,-79.11825099821155,-64.93232228272471,-8.50113809,40.89716275
-59.4434055689549,-170,-69.01502925587374,-79.12194194580564,-64.8896117789444,-8.50113809,40.89716275
-59.4765713753669,-170,-69.400171872675,-78.01601032595347,-67.07309557899443,-8.50113474,40.89716149
-59.37854277631685,-170,-69.299603362745,-79.09667540442909,-67.18574791661817,-8.50113206,40.89716149
-59.321362773634846,-170,-69.39300305287098,-79.079619368623,-67.22512567425076,-8.50113206,40.89716149
-62.231292047584205,-170,-69.2334682625977,-81.01441559154124,-67.38387935627397,-8.50112736,40.89716098
-62.241299931506035,-170,-69.22473896292036,-81.08381129855407,-67.41798051893488,-8.50112736,40.89716098
-61.1928386188102,-170,-69.0512757834351,-79.11551225082387,-67.75966398115943,-8.50112066,40.89716098
-61.16404696797301,-170,-69.06218214874639,-79.09179541463718,-67.73682826028892,-8.50112066,40.89716098
-59.65134422390066,-170,-70.91668441637823,-77.16780081022904,-67.97164010141448,-8.50111429,40.89716174
-60.97830679426357,-170,-68.73012834881794,-77.1690852177193,-68.2376416229755,-8.50110892,40.89716123
-60.940761420379026,-170,-68.72383745173084,-77.13559142201721,-67.7795659681704,-8.50110892,40.89716123
-60.835229632139004,-170,-68.6228647113199,-77.1161844433013,-68.49195024641025,-8.50110389,40.89716199
-60.72666362306741,-170,-68.6403628019319,-77.20195376149066,-68.41598857011293,-8.50110389,40.89716199
-60.59426451053536,-170,-70.53075165409301,-81.30554186157858,-66.75276035315838,-8.50109786,40.89716352
-60.56798076572771,-170,-70.08162077728227,-81.30151751742284,-66.60021268899104,-8.50109786,40.89716352
-60.36553127949159,-170,-72.46910703144525,-83.38706088407815,-68.9830982028171,-8.50109249,40.89716529
-60.240524652132734,-170,-72.47572306488681,-83.3638249252882,-68.95126145143439,-8.50109249,40.89716529
-60.10620809984055,-170,-70.48609076035213,-85.45819989214164,-71.0644568973079,-8.50109015,40.89716732
-59.955617002198174,-170,-68.48144704283112,-86.50935774297447,-69.21283008765107,-8.50108612,40.89716884
-59.4490491126889,-170,-68.49327275510507,-86.45616074262354,-69.21838664345287,-8.50108612,40.89716884
-59.70921932288078,-170,-68.40521948287991,-86.63744864670026,-69.44946323541438,-8.50108076,40.89717086
-59.35079207439923,-170,-68.19762619892231,-86.63762787457115,-69.28270809529644,-8.50108076,40.89717086
-60.57697872152164,-170,-70.42363084984169,-83.73961748819423,-71.61189196862617,-8.50107573,40.89717264
-60.5816864519255,-170,-70.40966458367333,-83.70108095058333,-71.50549228480078,-8.50107573,40.89717264
-61.56276050909827,-170,-70.29729317851005,-84.70124383755399,-71.82258022678216,-8.50107104,40.89717264
-58.93044096023696,-170,-71.1729759845599,-84.59605213869693,-69.8926769430003,-8.50106902,40.89717086
-58.92875298428528,-170,-71.1813019426063,-84.58985986411888,-69.85068746855923,-8.50106902,40.89717086
-62.131713234484195,-170,-70.05457910111082,-85.37395773792012,-71.77751922293058,-8.50107104,40.89716884
-61.93423786853176,-170,-70.11263576132843,-85.63005573138435,-71.7547872226317,-8.50107104,40.89716884
-62.12869473774588,-170,-70.13838697134858,-83.17886205545118,-71.52575005288422,-8.50107506,40.89716732
-62.25738767225684,-170,-70.10523996655576,-83.56466802178481,-71.62568651829642,-8.50107506,40.89716732
-60.39491988939702,-170,-68.08616241086472,-85.4856499924703,-69.32409063469238,-8.50107942,40.8971658
-60.483209746417444,-170,-68.22337168874613,-83.12168168427553,-68.31695671511076,-8.50108378,40.89716453
-60.39494470253441,-170,-68.17929978148206,-83.38471641798046,-68.27083860223493,-8.50108378,40.89716453
-60.63322112923251,-170,-72.29354879211732,-88.33506283025187,-67.0586637151206,-8.50108847,40.89716326
-60.624434206821995,-170,-72.25943927417993,-86.95595274737357,-67.14037257796375,-8.50108847,40.89716326
-60.842652244991825,-170,-70.07311108349467,-80.66586880759047,-68.79167841751524,-8.50109316,40.89716149
-60.70219217266453,-170,-69.9106310618194,-83.25647484721709,-68.9404125154465,-8.50109316,40.89716149
-60.897629928086694,-170,-68.36263240681308,-83.14443531441505,-68.59826707507209,-8.50109786,40.89715946
-61.15275629376987,-170,-68.32481981329947,-79.07408686072472,-67.54289421900808,-8.50110121,40.89715794
-61.27124818044162,-170,-68.22502682585484,-79.05679010058144,-67.58563919540737,-8.50110121,40.89715794
-61.40463458301281,-170,-70.4403283915803,-76.88395184231598,-66.24882952506579,-8.50110523,40.89715693
-60.95406126603668,-170,-70.46735733178252,-77.03225227297952,-66.43911496107104,-8.50110523,40.89715693
-61.53340188212572,-170,-70.5168111642577,-76.8413024812966,-66.22234108602409,-8.50111026,40.89715642
-61.53277986065145,-170,-70.18869795059835,-76.97429460215886,-66.07436108814755,-8.50111026,40.89715642
-61.6924443553101,-170,-68.75444731183798,-77.91993099718917,-65.87570517369424,-8.50111764,40.89715591
-61.81540529968866,-170,-68.8117436437319,-78.20556320609245,-65.56622145907404,-8.50112401,40.89715566
-61.825238994601165,-170,-68.93853398654949,-78.83620354702464,-65.53452482662486,-8.50112401,40.89715566
-63.93281120900975,-170,-69.04450227957648,-80.88475127701369,-65.4314035412568,-8.5011277,40.89715541
-63.88234840654923,-170,-69.04089422286106,-80.87853398670732,-65.43300116798741,-8.5011277,40.89715541
-61.88654094447746,-170,-69.02163832564025,-76.8242289485992,-65.23778406088559,-8.50113172,40.89715414
-62.15067500028196,-170,-68.77701414542074,-76.80824836001396,-65.23514815255339,-8.50113172,40.89715414
-62.520347350586384,-170,-68.89568108386814,-76.57866938173274,-69.21239702156956,-8.50113206,40.89715034
-62.49692231847255,-170,-68.93583508837204,-76.48022110690319,-69.12098034437075,-8.50113206,40.89715034
-64.54798755635665,-170,-68.86757699148663,-80.64456956393909,-69.30170159214421,-8.50113038,40.89714907
-62.601671628625795,-170,-68.7108331025374,-80.57515746804893,-69.08860279695966,-8.50112803,40.89714704
-62.53997930055033,-170,-68.73122374251528,-80.52140207200493,-69.4365105091605,-8.50112803,40.89714704
-62.98112756557559,-170,-68.55119152888236,-78.4744358540506,-70.55355295059836,-8.50112569,40.89714425
-62.985239109805384,-170,-68.37511347066265,-78.46998333862584,-70.55404467971073,-8.50112569,40.89714425
-63.257854011429984,-170,-68.0849024294224,-78.30787644559601,-71.4901360593289,-8.50112401,40.89714096
-63.254367103202625,-170,-68.38169463055686,-78.34853413057301,-71.61951002889768,-8.50112401,40.89714096
-63.423700857174055,-170,-68.13607613019244,-78.26923036150292,-73.78098670749328,-8.50112166,40.89713843
-63.6730229289429,-170,-67.79031132407201,-75.81082094872043,-71.83086034779669,-8.50112099,40.89713513
-63.731589379134356,-170,-67.1881776584614,-76.12834255383095,-71.83123410193156,-8.50112099,40.89713513
-65.72888215510673,-170,-67.87308973905579,-76.09152704660708,-71.78964239622128,-8.50111865,40.89713361
-65.82440177691592,-170,-67.90023676860557,-76.02709830651057,-71.61333025034206,-8.50111865,40.89713361
-64.02529490624815,-170,-67.73698478961869,-75.94002396302693,-71.06026442868273,-8.50111663,40.89713108
-63.98009499300116,-170,-67.74795238639143,-75.74772887349422,-70.2795598551574,-8.50111663,40.89713108
-64.23560119090477,-170,-67.19615512626322,-75.71333492386233,-75.93229839909957,-8.50111529,40.89712854
-64.5677333245618,-170,-66.3077770116457,-75.71973333953255,-76.25968359590182,-8.50111362,40.89712449
-64.55776268239788,-170,-66.35924072531613,-75.73932143568595,-76.23279358989038,-8.50111362,40.89712449
-64.73678080020252,-170,-65.1888658458509,-75.66625624274846,-72.370037899659,-8.5011116,40.89712221
-64.64121123187451,-170,-65.06971826657559,-75.65852649713904,-72.35413442742637,-8.5011116,40.89712221
-64.98075897882208,-170,-64.9583249386417,-75.48413088816004,-76.46127307059994,-8.50111026,40.89711891
-64.94857797470841,-170,-65.02469160941641,-75.40807396345816,-76.46301457769817,-8.50111026,40.89711891
-67.15907408249667,-170,-64.7178497916877,-75.3281721588476,-76.54127145379061,-8.50110892,40.89711663
-67.08306240274746,-170,-64.86198452077495,-75.41527305915913,-76.54780484867888,-8.50110892,40.89711663
-70.37896835410557,-170,-66.62162236442015,-75.3203611997524,-72.66147365799935,-8.50110691,40.89711359
-71.41960393550403,-170,-66.46867312195778,-77.19315920372989,-72.68734145076814,-8.5011059,40.89711055
-71.563244705909,-170,-66.43605396467561,-77.21654950341596,-72.73869538627098,-8.5011059,40.89711055
-71.8213536609747,-170,-66.03840029676275,-75.02443104998275,-72.83023119618679,-8.50110289,40.89710751
-71.8214936298957,-170,-66.23904600666373,-74.96539011121979,-72.90244283060778,-8.50110289,40.89710751
-70.70542407728738,-170,-65.93263634977242,-78.05640648128228,-73.00584629592166,-8.5010992,40.89710801
-70.7679809345467,-170,-66.06080397618777,-78.14195447042326,-72.76641979618545,-8.5010992,40.89710801
-71.34954564030545,-170,-64.04305995310912,-77.21667802526859,-73.12651204266155,-8.50109652,40.89710979
-69.4830513121727,-170,-63.393058257022304,-77.31106905267907,-75.9823986062674,-8.50109283,40.89711182
-69.48541045880398,-170,-64.01366019490352,-77.36548756422786,-76.12707115563539,-8.50109283,40.89711182
-69.32857281314841,-170,-63.91377805176544,-76.4772759870451,-79.36141823003489,-8.50108813,40.89711359
-69.35260372726394,-170,-63.83089121320645,-76.28562490927263,-78.65450944997052,-8.50108813,40.89711359
-68.2179773128023,-170,-63.632873603713605,-79.56374641487255,-79.53107783636933,-8.50108445,40.89711536
-68.20520648181379,-170,-63.841654659724426,-79.52094702414863,-79.40149820886518,-8.50108445,40.89711536
-68.82568486752194,-170,-63.71123524278416,-76.41851302533354,-75.6438461375633,-8.50108076,40.89711688
-69.03933376134702,-170,-63.233691538722276,-81.75828804500611,-77.75214517509409,-8.50107674,40.89711815
-68.78395756485604,-170,-63.66503345335401,-81.75542688421484,-77.76646721665126,-8.50107674,40.89711815
-68.85577757090596,-170,-63.556561394708,-81.84931070398368,-80.90297084822194,-8.50107305,40.89711967
-68.85438865457014,-170,-63.614452411553124,-81.64660141684257,-80.9081807503361,-8.50107305,40.89711967
-68.86787739949665,-170,-63.273687548658515,-79.95768343419293,-80.09262194917011,-8.50106701,40.89712119
-68.8672487593715,-170,-63.47318722616477,-79.94838998991612,-80.05204701278278,-8.50106701,40.89712119
-67.71802972001156,-170,-63.31767755326511,-80.05061224214462,-78.17572818423344,-8.501065,40.89712322
-67.72296251844685,-170,-63.46660231840054,-79.93589898798291,-78.15157391708323,-8.501065,40.89712322
-70.60940811524853,-170,-63.508659512932596,-80.15114869945707,-75.21844468416847,-8.50106232,40.89712499
-68.90226003852803,-170,-63.3858666574408,-79.18500303547494,-76.14253769145307,-8.50105729,40.89712601
-69.58329232604231,-170,-63.369953344349135,-79.2377211564934,-76.42459047552512,-8.50105729,40.89712601
-66.52274659799741,-170,-63.32184080883472,-80.31380289059922,-74.90437841706947,-8.50105327,40.89712727
-66.48512834806203,-170,-63.336322770021255,-80.17180570715357,-76.55722215486873,-8.50105327,40.89712727
-66.2950064151848,-170,-63.21831581029118,-80.39719590764257,-76.6551860995624,-8.50104924,40.89712829
-66.49457236895097,-170,-63.14177078763584,-80.39623150315785,-76.65983402063691,-8.50104924,40.89712829
-170,-170,-63.16197138873627,-78.45144657874516,-76.64947100602208,-8.50104555,40.89712905
-170,-170,-63.084671528078225,-78.56885663466227,-78.92585979952807,-8.50104187,40.89713082
-170,-170,-63.17548610705149,-78.54833307723986,-77.91742516691244,-8.50104187,40.89713082
-170,-170,-63.07561449581221,-78.65804802057556,-77.98254230327267,-8.50103717,40.89713209
-170,-170,-63.10370503782384,-78.65857290566355,-78.07202085595799,-8.50103717,40.89713209
-170,-170,-63.10860680307732,-78.73821069196048,-77.18765253338744,-8.50103348,40.89713361
-170,-170,-62.96552988719964,-78.75118121477762,-77.17779238015633,-8.50103348,40.89713361
-170,-170,-62.934322197585296,-78.76778588892486,-79.3065577929815,-8.50102946,40.89713285
-170,-170,-62.613591288640194,-77.67937325131608,-79.28603802775115,-8.50102946,40.89713082
-170,-170,-62.667986613483215,-77.69232187747313,-79.32142418825096,-8.50102946,40.89713082
-170,-170,-62.757998601075656,-78.62393867172615,-77.2890373756158,-8.50103114,40.89712956
-170,-170,-62.752446391135706,-78.61476271836796,-77.28977934014584,-8.50103114,40.89712956
-170,-170,-62.80450025246655,-78.47900100819493,-77.05515486184714,-8.50103483,40.89712854
-170,-170,-62.77958188267121,-78.55448089326464,-77.17427520422086,-8.50103483,40.89712854
-170,-170,-61.777130952354526,-78.44471343401274,-76.9786891580994,-8.50103918,40.89712677
-170,-170,-62.8256757444529,-78.41762266359014,-77.03634287288426,-8.50103918,40.89712677
-170,-170,-62.67644506966124,-78.34527296850267,-76.89392144132367,-8.50104354,40.89712525
-66.86512866742446,-170,-62.867578712140954,-78.22123287504843,-76.6560609776433,-8.5010479,40.89712373
-66.7862879872971,-170,-62.920139195856834,-78.17305482773158,-76.66545643727599,-8.5010479,40.89712373
-68.72717611614301,-170,-62.9215883742296,-80.07982370269043,-78.5328017672013,-8.50105226,40.89712221
-67.18373579260818,-170,-62.96703787078762,-80.0982007153514,-78.4897213533889,-8.50105226,40.89712221
-70.6591893836211,-170,-62.98422290039048,-80.02894006998379,-80.48900926776577,-8.50105662,40.89712094
