RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-44.88608256411736,-170,-78.13346746343905,-82.43387409875322,-8.50126550,40.89714932
-44.51733898202508,-170,-76.1411856515972,-82.49550219013821,-8.50126449,40.89715110
-43.98791093993608,-170,-78.0947364678133,-82.54021395447597,-8.50126147,40.89715287
-43.42612366841967,-170,-78.07271235732509,-84.60294222053355,-8.50125913,40.89715490
-42.65451231152184,-170,-74.04973077610897,-84.68905946329127,-8.50125611,40.89715769
-42.06779404788572,-170,-78.01271131557198,-86.73897295783834,-8.50125343,40.89715946
-42.00956233264825,-170,-77.88774787686741,-86.69103205559067,-8.50125041,40.89715870
-41.782993438672925,-170,-77.8266659501257,-80.67078003155609,-8.50124706,40.89715870
-41.762885547589654,-170,-77.75060310299375,-82.63747344018405,-8.50124471,40.89715819
-41.49531581629466,-170,-81.64753515367985,-82.62328258335944,-8.50124069,40.89715845
-41.04722646107512,-170,-79.59454664758505,-80.65602602704635,-8.50123767,40.89715971
-40.698091434053445,-170,-79.50896809696042,-80.66129730304577,-8.50123398,40.89716047
-40.37527222122718,-170,-77.45279919526611,-80.6927408230708,-8.50123096,40.89716149
-40.05393715608777,-170,-77.39476761113539,-80.71805656117374,-8.50122795,40.89716250
-39.83823991358631,-170,-79.32147768618631,-80.73249270786629,-8.50122459,40.89716326
-39.44209094300884,-170,-79.2654903556817,-76.77716802939415,-8.50122124,40.89716478
-39.29599370387897,-170,-75.17450619523238,-76.80106031927926,-8.50121688,40.89716580
-170,-170,-79.13608601848955,-76.85023605182847,-8.50121420,40.89716732
-170,-170,-79.07482427915821,-74.88498827615214,-8.50121051,40.89716858
-170,-170,-79.0267558867526,-74.92658289493951,-8.50120749,40.89716985
-170,-170,-78.98213862974352,-76.95793823080399,-8.50120481,40.89717086
-170,-170,-76.93139735790874,-81.02458143157904,-8.50120079,40.89717289
-170,-170,-74.94204628798775,-81.11241407192725,-8.50120146,40.89717517
-170,-170,-71.11614998874606,-79.19190754995557,-8.50120313,40.89717720
-170,-170,-69.24151611837684,-77.31824010034686,-8.50120481,40.89718050
-170,-170,-69.3524277901975,-77.40413332180702,-8.50120615,40.89718278
-170,-170,-71.46605858593854,-75.49540559542777,-8.50120783,40.89718531
-170,-170,-75.57067497598443,-75.58757604070799,-8.50120950,40.89718759
-170,-170,-73.49056088950385,-77.56257052894676,-8.50120682,40.89718708
-170,-170,-75.40413223200105,-77.4549591255803,-8.50120548,40.89718531
-170,-170,-73.22690451327401,-79.43714390659869,-8.50120414,40.89718379
-170,-170,-71.24521388430222,-81.34729935655534,-8.50120280,40.89718202
-170,-170,-70.93780992459946,-81.30115959744685,-8.50120146,40.89718024
-170,-170,-69.09138864656158,-81.23410453516726,-8.50120079,40.89717847
-170,-170,-70.98866856502093,-81.15516472919715,-8.50119911,40.89717644
-170,-170,-70.91630344175042,-81.10463895549012,-8.50119777,40.89717517
-170,-170,-68.84616224219295,-81.08813264574812,-8.50119542,40.89717492
-170,-170,-70.80622712131878,-81.11523778316624,-8.50119308,40.89717568
-170,-170,-70.77209553956908,-81.15858143318718,-8.50119039,40.89717695
-170,-170,-70.72346860293831,-81.19300324742784,-8.50118738,40.89717796
-170,-170,-72.68365354048652,-79.22763919633012,-8.50118469,40.89717897
-170,-170,-68.64506473226072,-75.26275789868167,-8.50118201,40.89717999
-170,-170,-68.61773681643169,-75.27079885541606,-8.50118067,40.89718024
-170,-170,-68.57745341405433,-77.31653886752214,-8.50117765,40.89718151
-170,-170,-68.52696619013679,-77.31566054620501,-8.50117564,40.89718151
-170,-170,-68.4878059169541,-79.32183243467472,-8.50117397,40.89718176
-170,-170,-68.40883889222046,-77.34283483850109,-8.50117028,40.89718227
-170,-170,-66.36797766456102,-79.38004549700014,-8.50116726,40.89718328
-170,-170,-66.30747391231874,-81.40001874134798,-8.50116424,40.89718379
-170,-170,-66.25578876300027,-79.4384430836426,-8.50116089,40.89718480
-170,-170,-66.17967837484096,-77.45080079583738,-8.50115754,40.89718506
-170,-170,-66.07375872787966,-79.41603590774875,-8.50115485,40.89718404
-170,-170,-65.94722039789983,-79.37217663154351,-8.50115284,40.89718278
-170,-170,-65.87005341041967,-81.2997150193283,-8.50115117,40.89718100
-170,-170,-65.73313388692034,-75.22553317565738,-8.50114916,40.89717872
-170,-170,-65.61420629365472,-75.14287649874385,-8.50114781,40.89717644
-170,-170,-65.51257402577829,-75.08991448266008,-8.50114614,40.89717492
-170,-170,-65.34336409444197,-74.96794461206265,-8.50114446,40.89717162
-170,-170,-65.229750554628,-74.89827328812623,-8.50114278,40.89716985
-170,-170,-65.12343312057723,-74.83907618108756,-8.50114144,40.89716808
-170,-170,-65.00867953985446,-74.76388679861645,-8.50114010,40.89716605
-170,-170,-64.86238933713648,-74.66966862363057,-8.50113843,40.89716352
-170,-170,-64.7536937279396,-72.61416439299818,-8.50113675,40.89716199
-170,-170,-64.65138517998919,-72.53655737365955,-8.50113608,40.89715997
-170,-170,-64.52425030628194,-74.4502386700839,-8.50113474,40.89715769
-170,-170,-64.38152130866483,-72.38641611119127,-8.50113239,40.89715591
-170,-170,-64.19743505195882,-74.25980578381724,-8.50113072,40.89715262
-170,-170,-64.04156996646256,-76.14822507606888,-8.50112937,40.89714983
-170,-170,-63.90450706835193,-76.07438669282976,-8.50112770,40.89714780
-170,-170,-63.78761583052197,-76.00686455708242,-8.50112636,40.89714603
-170,-170,-63.659152834881034,-73.91060930509181,-8.50112535,40.89714375
-170,-170,-63.506794695663864,-73.82858539583214,-8.50112367,40.89714147
-170,-170,-63.364723596548664,-73.73845014313979,-8.50112233,40.89713919
-170,-170,-63.21939703479997,-71.67075900855983,-8.50112032,40.89713741
-170,-170,-63.065997176128995,-71.63176934517143,-8.50111764,40.89713614
-170,-170,-62.85729589794019,-71.46175308130341,-8.50111663,40.89713209
-170,-170,-62.77800583717954,-71.39411638100691,-8.50111630,40.89713057
-170,-170,-62.665834441425645,-71.31535955334529,-8.50111563,40.89712854
-170,-170,-62.47372047397789,-71.22473364309938,-8.50111328,40.89712626
-170,-170,-60.34246943356355,-71.09540797729794,-8.50111328,40.89712322
-170,-170,-60.23992057054797,-71.08278924584322,-8.50111160,40.89712271
-170,-170,-60.12509512092696,-70.98542938443612,-8.50111093,40.89712043
-170,-170,-59.929895048488426,-70.87097636873824,-8.50110926,40.89711764
-170,-170,-59.79674875552765,-68.79920688668912,-8.50110792,40.89711587
-170,-170,-61.6432106874076,-70.72997742842506,-8.50110624,40.89711410
-170,-170,-61.5387478876512,-72.64030664580514,-8.50110590,40.89711207
-170,-170,-61.36582230115001,-72.51956488482989,-8.50110490,40.89710928
-170,-170,-61.21991274077459,-70.47518040882434,-8.50110289,40.89710801
-170,-170,-61.05337695842866,-70.36152908741781,-8.50110188,40.89710573
-170,-170,-60.87410422301091,-78.27248142158807,-8.50110020,40.89710320
-170,-170,-60.71194942788567,-72.20018298364826,-8.50109853,40.89710142
-170,-170,-60.52559365650508,-72.09138616690943,-8.50109752,40.89709889
-170,-170,-60.379169560486595,-74.02066130788882,-8.50109585,40.89709712
-170,-170,-58.14559439478629,-71.90670047530243,-8.50109383,40.89709433
-170,-170,-57.99846068320991,-71.81689487512648,-8.50109283,40.89709230
-170,-170,-57.836547569517585,-71.76122951835032,-8.50109115,40.89709078
-170,-170,-57.663675463216656,-69.64744120753262,-8.50109015,40.89708825
-170,-170,-57.500435965956406,-75.54587137010623,-8.50108914,40.89708597
-170,-170,-57.339098690907164,-73.44882152810086,-8.50108780,40.89708419
-170,-170,-57.195788297728456,-73.36677771626911,-8.50108713,40.89708191
-170,-47.0811316112407,-56.918054670914046,-71.27135926238344,-8.50108445,40.89707938
-170,-47.16686580885756,-56.691532289785755,-71.12640663540634,-8.50108311,40.89707634
-170,-47.271856998419025,-56.39101898069359,-70.96557541912854,-8.50108109,40.89707253
-170,-47.31784650198162,-54.1319244322799,-68.8500466272819,-8.50107908,40.89706975
-170,-47.33097178138099,-53.85812426941526,-66.75185600371861,-8.50107674,40.89706721
-170,-47.376494956091456,-53.63865058976336,-66.67110885439493,-8.50107506,40.89706518
-170,-47.407454832053325,-53.520673759485376,-66.61631272232975,-8.50107405,40.89706392
-170,-47.48719304208373,-53.38056144413862,-66.55652370754339,-8.50107305,40.89706240
-170,-45.66323425080671,-55.19436027035212,-66.43920180996949,-8.50107204,40.89705986
-170,-45.736966388162564,-54.991730927254295,-66.37206185176069,-8.50107037,40.89705809
-170,-45.805517045157636,-54.783258615667485,-68.30715788196733,-8.50106869,40.89705631
-170,-46.069541933208434,-54.474227112904906,-64.15410146326701,-8.50106668,40.89705277
-170,-46.21086223276312,-54.20909346898152,-66.0546453850092,-8.50106467,40.89705023
