RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,RSSI_Antenna_5,AssetPoint_Longitude,AssetPoint_Latitude
-69.30798181882636,-170,-83.36106696942345,-170,-46.91876206776144,-8.50130774,40.89713006
-69.44123187414938,-170,-83.4127891620208,-170,-46.83170065838398,-8.50130774,40.89713006
-69.21579498877718,-170,-83.27311328468251,-170,-46.998209304882835,-8.50130372,40.89713108
-69.28530943265491,-170,-83.11996344056239,-170,-47.32169224360295,-8.50130372,40.89713108
-69.0203955335021,-170,-83.18171261485114,-170,-47.83427085511055,-8.50129835,40.89713285
-68.40390313326644,-170,-81.18272828153044,-170,-47.89992243160213,-8.50129567,40.89713564
-68.86761711354866,-170,-81.00061792368955,-170,-47.891440411189954,-8.50129567,40.89713564
-68.86485187305038,-170,-81.28452682427233,-170,-47.240754075560076,-8.50129802,40.89713817
-68.8766128743671,-170,-81.2881683770354,-170,-47.17101491638134,-8.50129802,40.89713817
-68.80629644784037,-170,-81.4109699007122,-170,-46.29602299463437,-8.50130104,40.89714147
-68.79918700745907,-170,-81.40102697074134,-170,-45.80179864511351,-8.50130104,40.89714147
-68.81899642599495,-170,-81.45976217653899,-170,-45.9810145098656,-8.50130238,40.89714273
-68.45512544158035,-170,-79.52026459081405,-170,-45.273105019994674,-8.50130472,40.89714476
-68.87451822486173,-170,-79.51832240378363,-170,-45.299038232529966,-8.50130472,40.89714476
-68.88974205387817,-170,-80.56247302107647,-170,-44.400708773362936,-8.50130741,40.89714755
-68.88276076522624,-170,-80.6354049914865,-170,-44.129897032923395,-8.50130741,40.89714755
-68.8056373840218,-170,-81.7283485836217,-170,-43.80208546506245,-8.50130875,40.89715059
-68.8494254204348,-170,-81.21189386198785,-170,-43.739593051350845,-8.50130875,40.89715059
-68.79025258773328,-170,-79.74451901796635,-170,-43.452938934784186,-8.50130908,40.89715388
-68.29807920214486,-170,-79.83752231421919,-170,-42.95080831655432,-8.50131009,40.89715693
-68.63825917539475,-170,-79.85078889623625,-170,-43.14649357741905,-8.50131009,40.89715693
-68.6436788596219,-170,-79.81238187444627,-170,-43.23123869556463,-8.50130975,40.89715971
-68.59715521211976,-170,-79.88503179537511,-170,-43.15389731980129,-8.50130975,40.89715971
-68.51648974590556,-170,-79.87167324783535,-170,-43.54664298477704,-8.50130808,40.89716149
-68.12141527970734,-170,-80.79618407508217,-170,-44.59511182858424,-8.50130472,40.89716275
-68.33237189596002,-170,-80.80182424328646,-170,-44.55850824496572,-8.50130472,40.89716275
-68.33953646115201,-170,-79.68189292372163,-80.56880081055621,-45.17821164738889,-8.50130137,40.89715946
-68.35138507459847,-170,-79.64189463961777,-80.46565426174826,-45.29277831729665,-8.50130137,40.89715946
-68.32061739718922,-170,-79.54605396015211,-81.43083542666687,-45.11640340402334,-8.50129936,40.89715591
-68.16007211978865,-170,-79.48404663721699,-81.30732927679776,-46.25235037367015,-8.50129668,40.89715312
-68.32236679943523,-170,-79.47332353608606,-81.31847744424313,-46.351393707036195,-8.50129668,40.89715312
-68.29136677841822,-170,-79.37153116581945,-81.03320004614882,-46.84530370350341,-8.50129467,40.89714907
-68.4120932988883,-170,-79.0209300670847,-81.0251179512437,-46.29532518502189,-8.50129467,40.89714907
-68.45781100895104,-170,-79.15296566785287,-80.85983373394308,-47.51340744901507,-8.50129265,40.89714501
-68.46328858342888,-170,-79.24105053828255,-80.91636535360959,-47.43411359452303,-8.50129265,40.89714501
-68.4145007168796,-170,-81.21710057937379,-80.68846673030544,-47.8015564569607,-8.50129165,40.89714375
-68.31772990997425,-170,-79.89735767794421,-80.82534371071296,-48.2458386867293,-8.50128997,40.89714121
-68.49740558120583,-170,-80.13319920183278,-80.79689095320245,-48.25616483195959,-8.50128997,40.89714121
-65.71253825054686,-170,-78.91489020389739,-86.68148279503544,-49.255313169758324,-8.50128494,40.89713792
-68.4145871011705,-170,-78.92039892860574,-86.68728833385255,-49.265928743380115,-8.50128494,40.89713792
-68.25911320042161,-170,-80.81109262408039,-81.63952438246757,-49.944408948904666,-8.50127991,40.89713792
-67.77868876316245,-170,-80.83004987261316,-81.63967840871709,-49.94490993818758,-8.50127991,40.89713792
-68.16493655825157,-170,-79.650360555531,-78.40214483264666,-50.54062127566385,-8.50127589,40.89713614
-66.03822169519091,-170,-80.5714419687083,-80.41522413747442,-51.14345231880801,-8.50127153,40.89713564
-66.00071357346341,-170,-80.57171787513262,-80.487259364161,-51.136593126326,-8.50127153,40.89713564
-67.76337524233415,-170,-78.3591323514646,-86.45170757958321,-51.885145438128134,-8.50126449,40.8971364
-67.80206552585695,-170,-78.38447201610154,-86.4519451045902,-51.846794412549535,-8.50126449,40.8971364
-67.59402716274869,-170,-78.33819218742032,-85.44892707420395,-51.86674470174938,-8.50126114,40.89713817
-67.47206737661772,-170,-78.362359202946,-85.75186084948237,-52.0412049016424,-8.50126047,40.89714045
-67.4988458379841,-170,-78.35790975404406,-86.55937140628802,-52.17447032371761,-8.50126047,40.89714045
-65.5407478011623,-170,-78.46549789922692,-86.64050573319933,-51.64965329443802,-8.50126382,40.89714223
-65.5480127186037,-170,-78.48763109549598,-86.6682790489593,-51.68863986117815,-8.50126382,40.89714223
-67.61359868404382,-170,-78.48302283155851,-86.70194878213155,-51.1939907294059,-8.50126684,40.89714324
-67.59499358646605,-170,-78.50386609923964,-86.70934864506404,-51.33038266002903,-8.50126684,40.89714324
-67.6619869551457,-170,-78.6899142242425,-84.254783698636,-50.8517049868595,-8.50126985,40.89714476
-67.33420791561262,-170,-76.79051082155264,-82.90925445225291,-50.26131213297127,-8.50127388,40.89714704
-67.58106548159374,-170,-76.5541515418912,-82.9130187240081,-50.25975944501151,-8.50127388,40.89714704
-67.77581501381407,-170,-77.99617973031182,-80.95324947582336,-49.49655578013041,-8.50127891,40.89714958
-67.82415692884136,-170,-77.98820802710786,-81.03523373419371,-49.33443503450475,-8.50127891,40.89714958
-67.79929808235907,-170,-79.10629921289086,-79.16761277158386,-48.795775196926456,-8.50128293,40.89715211
-66.8113663699962,-170,-80.26329965325287,-81.2814258281143,-48.22165083012814,-8.50128628,40.89715465
-66.89570066249296,-170,-80.24212527144162,-80.98753904476054,-48.20173231003998,-8.50128628,40.89715465
-67.899858255103,-170,-80.3086965992987,-82.33391027091825,-47.97812886303824,-8.50128729,40.89715617
-67.9121867001993,-170,-80.30585384155825,-82.25177669233848,-48.02998295123435,-8.50128729,40.89715617
-67.81934154328509,-170,-82.34947765714384,-81.41486271399505,-47.99994616095055,-8.50128729,40.89715895
-67.73677834512921,-170,-81.28840903824894,-79.16981889374858,-48.07530237265007,-8.50128695,40.89716149
-67.7021855714734,-170,-81.39266097012958,-79.47916930810807,-48.110992366513244,-8.50128695,40.89716149
-67.48441752955652,-170,-83.19396151244406,-79.44934174365315,-48.1535261385363,-8.50128695,40.89716352
-67.67277399784558,-170,-83.33892242982252,-79.48457421364235,-48.15234868045791,-8.50128695,40.89716352
-67.54123574981352,-170,-83.20509777390203,-80.60076790066545,-48.319835260877035,-8.50128528,40.89716504
-67.28969612616994,-170,-81.3315939610268,-83.10784325143278,-49.17568936762393,-8.50128092,40.8971663
-67.32676335390391,-170,-81.32087402973524,-83.42897957667189,-49.16235434874902,-8.50128092,40.8971663
-67.12218289355579,-170,-79.28458613715196,-84.64704399622755,-49.53857958509032,-8.50127857,40.89716757
-67.19231958145332,-170,-78.79790941822388,-84.65404503979863,-49.58229170899657,-8.50127857,40.89716757
-67.1467922495836,-170,-79.22285537809155,-85.59040701722917,-49.883118551199246,-8.50127622,40.8971663
-67.22198320976713,-170,-83.08365147087524,-85.14291768171081,-50.02312248392486,-8.50127455,40.89716149
-66.58284661390002,-170,-82.98928437102919,-85.42564460340948,-50.001440672869606,-8.50127455,40.89716149
-67.27857737664687,-170,-82.96523395018241,-87.27924645917153,-50.271536842960586,-8.5012722,40.89715769
-66.19944151361872,-170,-80.77931599941019,-86.88087477470475,-50.35171119682233,-8.50126918,40.89715439
-66.2199221376113,-170,-80.81214606498607,-87.13822197468984,-49.23316726374245,-8.50126918,40.89715439
-66.2542474242819,-170,-80.84257132026224,-87.0832551816633,-50.75582707585331,-8.50126918,40.89715439
-67.00536397949195,-170,-79.69042881883418,-85.97168554352294,-51.174199776516176,-8.50126617,40.8971516
-67.11193527416688,-170,-82.47375162389962,-85.92613407690703,-51.63243687531317,-8.50126281,40.89714958
-67.18477221361269,-170,-82.58173013097327,-85.91376520791813,-51.62665010358225,-8.50126281,40.89714958
-67.03378487607472,-170,-84.43570585395477,-86.83620301296483,-52.051079037843536,-8.50125946,40.89714806
-65.05192228032371,-170,-82.1864996187182,-86.95130352383394,-52.3818952145774,-8.5012551,40.89714603
-65.07007004434107,-170,-82.27769076751953,-87.74332073971937,-52.50963329341463,-8.5012551,40.89714603
-66.97995997564686,-170,-81.14326565365711,-88.48731117960463,-52.954888444221616,-8.50125007,40.89714349
-66.98654413014204,-170,-81.10735677580337,-88.45270910447218,-53.10223480999099,-8.50125007,40.89714349
-66.87062035110326,-170,-79.05135939715281,-87.60821534420269,-53.44950632981387,-8.50124739,40.89714375
-65.57651577734569,-170,-82.08763493588904,-86.71009313886823,-53.518496408119844,-8.50124571,40.89714704
-65.44833550234111,-170,-82.10638201417393,-86.56810069132112,-53.52768883388525,-8.50124571,40.89714704
-66.558597416924,-170,-82.16098028095385,-85.82247234663967,-53.457959654511995,-8.50124605,40.89714958
-66.57445416092399,-170,-82.022008535658,-85.77174766227857,-53.39587325125077,-8.50124605,40.89714958
-65.41629264209088,-170,-78.3092967579089,-88.95288595903423,-53.171943344215514,-8.5012484,40.89715363
-66.30375826793914,-170,-82.52015866295132,-87.21100857004772,-52.77451733203841,-8.50125208,40.89715971
-66.37778438774426,-170,-82.41544877068745,-87.21418245633416,-52.76412313393649,-8.50125208,40.89715971
-66.33894457983297,-170,-82.50737272097176,-90.27789888141801,-52.479193827630425,-8.50125477,40.89716301
-66.05658005768052,-170,-82.5788824875302,-90.35199045510043,-52.21999716863411,-8.50125477,40.89716301
-66.372594002521,-170,-82.72223724928652,-89.39617865320247,-52.21721086832245,-8.50125745,40.89716529
-66.37854692526615,-170,-82.75583325881003,-89.13377442198244,-52.236079657165455,-8.50125745,40.89716529
-66.38344259181873,-170,-86.83990492131463,-88.36726764031869,-52.07658772532403,-8.50125913,40.89716732
-66.32772450758868,-170,-86.93603329525436,-89.63505660005445,-51.989347718996406,-8.50126047,40.89717036
-66.31328902260483,-170,-86.90952532481873,-89.24592670568765,-51.99700634550095,-8.50126047,40.89717036
-66.20002899617725,-170,-84.972435479104,-89.71293639101047,-52.143442837324024,-8.5012598,40.89717289
-66.20451815300187,-170,-84.97386435978986,-89.71563759227607,-52.157341296114765,-8.5012598,40.89717289
-66.05082148123486,-170,-82.93440340934708,-91.70866118165024,-52.407812555854875,-8.50125745,40.89717416
-65.88404887266749,-170,-82.9177942009757,-91.74060945703329,-52.458360223566594,-8.50125745,40.89717416
-65.4780505402751,-170,-82.7154214265925,-89.66692594247984,-52.77754626606491,-8.5012541,40.89717289
-65.83582417248346,-170,-82.75117947907782,-85.39226993170296,-52.98757100363815,-8.50125141,40.89717162
-65.86416600447335,-170,-82.72819391933236,-85.54133411383422,-51.75339129811653,-8.50125141,40.89717162
-65.53494278157801,-170,-83.60549101578198,-85.5569882087158,-53.07504082826384,-8.5012494,40.89716985
-65.7261165139976,-170,-83.65194772299498,-85.51006047224482,-53.103995718303295,-8.5012494,40.89716985
-65.828052736184,-170,-84.55619495610769,-85.83600432250981,-53.350554408692254,-8.50124739,40.89716782
-65.79457204388542,-170,-84.48955372643078,-85.31442277448448,-53.53569184438282,-8.50124538,40.8971663
-65.81506332215622,-170,-84.47034586715824,-85.41167127355837,-53.53461280741618,-8.50124538,40.8971663
-65.8453818002651,-170,-84.37241457351709,-86.11398759297164,-53.56034404422711,-8.50124303,40.89716326
-65.79819716607213,-170,-84.34886648031167,-86.23930658263205,-53.655807810465674,-8.50124303,40.89716326
-65.77103347665388,-170,-84.11615446822005,-86.20268677209064,-53.983796998666094,-8.50124035,40.89716098
-63.75763419688555,-170,-83.86039506833576,-85.08469799447393,-54.137222132268654,-8.50123867,40.89715794
-63.896137708409114,-170,-84.0983848173274,-84.95966049041812,-54.11008811632495,-8.50123867,40.89715794
-65.9620804209469,-170,-82.06862968253144,-84.99114981786478,-54.186654658054316,-8.50123767,40.89715541
-65.9611902774221,-170,-82.06887470081047,-84.83655438662989,-54.195357754293966,-8.50123767,40.89715541
-65.88120744540271,-170,-81.77389777690931,-81.1440082588523,-54.381594657836914,-8.50123432,40.89715388
-65.8964564588586,-170,-80.01517158207457,-83.8041859507522,-54.54697955538977,-8.50123432,40.89715388
-65.87600968208594,-170,-81.27110097790678,-84.82662639175379,-54.648385166852194,-8.5012313,40.89715211
-65.57754612155054,-170,-85.64428253150618,-83.83837917604615,-55.25120313654926,-8.5012256,40.89715338
-65.55531763318349,-170,-85.65731093149148,-83.81401050993695,-55.32574350590251,-8.5012256,40.89715338
-65.34208285676874,-170,-83.62459518617777,-83.90342926745379,-55.59982293426303,-8.50122225,40.8971549
-65.36093174587894,-170,-83.63813062114134,-83.84448109514653,-55.600581431726546,-8.50122225,40.8971549
-64.97010558122173,-170,-82.64323502352686,-80.99761557883531,-55.30377834804127,-8.50122023,40.89715794
-65.09653259122587,-170,-82.62786042791592,-80.99259612324107,-55.745778796237644,-8.50122023,40.89715794
-64.99910505481112,-170,-79.78528951409956,-81.11536608688345,-55.65693377549656,-8.50122157,40.89716123
-64.93598594392478,-170,-79.73596116770857,-81.07952783961947,-55.64536516856871,-8.50122157,40.89716123
-64.92636315398204,-170,-81.6441963147955,-82.215943358992,-55.41088006015819,-8.50122325,40.89716402
-62.899683314209184,-170,-81.98965051563921,-83.31647497320792,-55.327416684319836,-8.50122593,40.8971663
-62.928978046752725,-170,-81.93103756826265,-83.22700636496815,-55.32312875248826,-8.50122593,40.8971663
-64.7266691659471,-170,-82.02579113773015,-83.0246893301708,-55.153643221117306,-8.50122761,40.89716934
-64.8572372488633,-170,-82.01531920894004,-83.38157895698676,-55.17943897726995,-8.50122761,40.89716934
-64.84014040051454,-170,-82.14259618456157,-85.51975108386348,-54.80345207930591,-8.50123029,40.89717137
-64.82621709857497,-170,-81.23939150808582,-85.55609414081734,-54.87506741679887,-8.50123163,40.89717315
-64.85449658794421,-170,-81.19519929035289,-85.33808148580233,-54.6074821560273,-8.50123163,40.89717315
-64.7219084635279,-170,-80.38913758866056,-85.67564917162841,-54.75273929250014,-8.50123432,40.89717543
-64.85174729532575,-170,-80.4207090632385,-85.6729626256276,-53.88942220949366,-8.50123432,40.89717543
-64.83954119380135,-170,-84.51323403070303,-84.73857124892481,-54.626555680317594,-8.50123566,40.89717796
-64.61479564232923,-170,-84.2483254719659,-85.78534302794677,-55.01672243297331,-8.5012323,40.89717923
-64.4462165906634,-170,-84.39568607429537,-85.79393099960231,-54.377912754066834,-8.5012323,40.89717923
-64.39737267651259,-170,-84.29761284008853,-83.66320702931804,-55.31980709243052,-8.50122795,40.89717695
-64.48122664382181,-170,-84.2728428457311,-83.58303553680881,-55.3281246747495,-8.50122795,40.89717695
-64.4056202227793,-170,-84.08170570014228,-81.56728523982589,-55.60293626926325,-8.50122392,40.89717391
-64.44561700841325,-170,-83.8904321119326,-81.5107641734748,-55.25519468453058,-8.50122392,40.89717391
-64.39443864640242,-170,-83.96695884323817,-80.45796220766977,-55.83408630181495,-8.50122057,40.89717162
-64.44697021831377,-170,-82.7558397394087,-81.37143024012553,-55.875085094711885,-8.50121856,40.89716858
