1648740785.436449, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 280}
1648740786.033668, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648740791.055014, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648740798.594459, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740803.506701, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740808.797705, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 82
1648740813.617966, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740819.350294, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740824.68955, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740826.702761, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740826.752605, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740833.660224, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648740833.6607, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648740833}
1648740833.825868, sdrt-health/mac:02010b41cdec/antenna/version, 
1648740834.34633, sdrt-health/mac:02010b41cdec/antenna/power, 
1648740834.410234, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 94
1648740839.878544, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648740847.563869, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648740851.651888, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
