1648743712.554937, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 140}
1648743713.123803, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648743713.688132, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648743713.688431, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648743713}
1648743713.862467, sdrt-health/mac:02010b41cdec/antenna/version, 
1648743714.390977, sdrt-health/mac:02010b41cdec/antenna/power, 13.9
1648743718.147536, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648743773.704651, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648743773.704922, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648743773}
1648743773.868979, sdrt-health/mac:02010b41cdec/antenna/version, 
1648743774.37641, sdrt-health/mac:02010b41cdec/antenna/power, 
1648743778.766227, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
