1648660686.132379, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 210}
1648660686.721204, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648660691.742256, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648660695.760957, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660702.254742, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660708.751634, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660715.249988, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 81
1648660721.750364, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660725.460546, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648660725.461024, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648660725}
1648660725.649249, sdrt-health/mac:02010b41cdec/antenna/version, 
1648660726.163018, sdrt-health/mac:02010b41cdec/antenna/power, 
1648660728.250508, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 83
1648660734.755219, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660741.256435, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660747.76936, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648660752.357644, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
