1648673508.564716, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 140}
1648673509.152691, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648673513.180817, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648673513.181045, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648673513}
1648673513.360907, sdrt-health/mac:02010b41cdec/antenna/version, J.6.6/V0121-04
1648673513.873016, sdrt-health/mac:02010b41cdec/antenna/power, 13.9
1648673514.173042, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648673573.1936, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648673573.193969, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648673573}
1648673573.366498, sdrt-health/mac:02010b41cdec/antenna/version, 
1648673573.885052, sdrt-health/mac:02010b41cdec/antenna/power, 
1648673574.641713, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
