1648666274.683616, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 220}
1648666275.28003, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648666280.301129, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648666285.162574, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666291.597128, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666299.509435, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666305.002863, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648666309.719589, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666313.115781, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648666313.116101, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648666313}
1648666313.284533, sdrt-health/mac:02010b41cdec/antenna/version, 
1648666313.804563, sdrt-health/mac:02010b41cdec/antenna/power, 
1648666317.462024, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666322.653065, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666330.582434, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 91
1648666338.506548, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666340.91063, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
