1648666142.203003, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 220}
1648666142.801493, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648666147.820544, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648666151.083357, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666156.573227, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 93
1648666161.213585, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666167.814692, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666175.264256, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648666180.974317, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 87
1648666186.191139, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666192.162235, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666193.101231, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648666193.10156, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648666193}
1648666193.294943, sdrt-health/mac:02010b41cdec/antenna/version, 
1648666193.815003, sdrt-health/mac:02010b41cdec/antenna/power, 
1648666199.850969, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666206.7607, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666208.334728, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
