1648666208.360311, sdrt-health/mac:02010b41cdec/antenna/power/set, {"power": 220}
1648666208.947561, sdrt-health/mac:02010b41cdec/antenna/power, no response
1648666213.967549, sdrt-health/mac:02010b41cdec/antenna/tag/scan, {"time": 60000}
1648666214.680952, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666222.212418, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 88
1648666229.36384, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666235.063764, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666241.592658, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666248.095346, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666253.105019, sdrt-health/mac:02010b41cdec/antenna/state, connected
1648666253.105259, sdrt-health/mac:02010b41cdec/fw, {"version":"1.8.0","model":"200","hash":"2f556501b58f1dad542af428d7928d18","timestamp":1648666253}
1648666253.284463, sdrt-health/mac:02010b41cdec/antenna/version, 
1648666253.80438, sdrt-health/mac:02010b41cdec/antenna/power, 
1648666254.601989, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666261.090529, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666267.592006, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666274.380436, sdrt-health/mac:02010b41cdec/antenna/tag/e28068940000400386621d4f, 85
1648666274.655649, sdrt-health/mac:02010b41cdec/antenna/tag/scan, scan stopped
